site, alts, refs, total
411483.3.peg.856.site.1, 3, 136, 139
411483.3.peg.856.site.2, 0, 149, 149
411483.3.peg.856.site.3, 67, 140, 207
411483.3.peg.856.site.4, 22, 147, 169
411483.3.peg.856.site.5, 24, 150, 174
411483.3.peg.856.site.6, 90, 138, 228
411483.3.peg.856.site.7, 6, 149, 155
411483.3.peg.856.site.8, 10, 150, 160
411483.3.peg.856.site.9, 123, 147, 270
411483.3.peg.856.site.10, 4, 150, 154
411483.3.peg.856.site.11, 2, 152, 154
411483.3.peg.856.site.12, 2, 152, 154
411483.3.peg.856.site.13, 1, 145, 146
411483.3.peg.856.site.14, 6, 148, 154
411483.3.peg.856.site.15, 5, 148, 153
411483.3.peg.856.site.16, 11, 147, 158
411483.3.peg.856.site.17, 2, 147, 149
411483.3.peg.856.site.18, 31, 143, 174
411483.3.peg.856.site.19, 0, 151, 151
411483.3.peg.856.site.20, 2, 150, 152
411483.3.peg.856.site.21, 0, 149, 149
411483.3.peg.856.site.22, 0, 149, 149
411483.3.peg.856.site.23, 2, 152, 154
411483.3.peg.856.site.24, 1, 152, 153
411483.3.peg.856.site.25, 2, 153, 155
411483.3.peg.856.site.26, 2, 153, 155
411483.3.peg.856.site.27, 1, 153, 154
411483.3.peg.856.site.28, 9, 153, 162
411483.3.peg.856.site.29, 2, 155, 157
411483.3.peg.856.site.30, 1, 153, 154
411483.3.peg.856.site.31, 9, 137, 146
411483.3.peg.856.site.32, 3, 140, 143
411483.3.peg.856.site.33, 4, 130, 134
411483.3.peg.856.site.34, 1, 132, 133
411483.3.peg.856.site.35, 6, 126, 132
411483.3.peg.856.site.36, 7, 145, 152
411483.3.peg.856.site.37, 1, 146, 147
411483.3.peg.856.site.38, 5, 147, 152
411483.3.peg.856.site.39, 1, 145, 146
411483.3.peg.856.site.40, 45, 145, 190
411483.3.peg.856.site.41, 3, 147, 150
411483.3.peg.856.site.42, 0, 143, 143
411483.3.peg.856.site.43, 18, 141, 159
411483.3.peg.856.site.44, 20, 144, 164
411483.3.peg.856.site.45, 2, 149, 151
411483.3.peg.856.site.46, 20, 145, 165
411483.3.peg.856.site.47, 3, 147, 150
411483.3.peg.856.site.48, 2, 148, 150
411483.3.peg.856.site.49, 4, 146, 150
411483.3.peg.856.site.50, 0, 147, 147
411483.3.peg.856.site.51, 0, 146, 146
411483.3.peg.856.site.52, 2, 142, 144
411483.3.peg.856.site.53, 1, 143, 144
411483.3.peg.856.site.54, 36, 126, 162
411483.3.peg.856.site.55, 32, 121, 153
411483.3.peg.856.site.56, 69, 106, 175
411483.3.peg.856.site.57, 72, 114, 186
411483.3.peg.856.site.58, 72, 112, 184
411483.3.peg.856.site.59, 41, 108, 149
411483.3.peg.856.site.60, 3, 114, 117
411483.3.peg.856.site.61, 14, 117, 131
411483.3.peg.856.site.62, 1, 144, 145
411483.3.peg.856.site.63, 0, 148, 148
411483.3.peg.856.site.64, 1, 154, 155
411483.3.peg.856.site.65, 26, 149, 175
411483.3.peg.856.site.66, 5, 151, 156
411483.3.peg.856.site.67, 6, 146, 152
411483.3.peg.856.site.68, 9, 144, 153
411483.3.peg.856.site.69, 1, 145, 146
411483.3.peg.856.site.70, 12, 143, 155
411483.3.peg.856.site.71, 19, 139, 158
411483.3.peg.856.site.72, 13, 144, 157
411483.3.peg.856.site.73, 8, 142, 150
411483.3.peg.856.site.74, 124, 136, 260
411483.3.peg.856.site.75, 0, 138, 138
411483.3.peg.856.site.76, 3, 140, 143
411483.3.peg.856.site.77, 1, 135, 136
411483.3.peg.856.site.78, 19, 136, 155
411483.3.peg.856.site.79, 3, 141, 144
411483.3.peg.856.site.80, 17, 141, 158
411483.3.peg.856.site.81, 3, 145, 148
411483.3.peg.856.site.82, 1, 137, 138
411483.3.peg.856.site.83, 0, 141, 141
411483.3.peg.856.site.84, 2, 144, 146
411483.3.peg.856.site.85, 2, 146, 148
411483.3.peg.856.site.86, 0, 143, 143
411483.3.peg.856.site.87, 3, 147, 150
411483.3.peg.856.site.88, 1, 135, 136
411483.3.peg.856.site.89, 1, 132, 133
411483.3.peg.856.site.90, 5, 136, 141
411483.3.peg.856.site.91, 2, 122, 124
411483.3.peg.856.site.92, 89, 111, 200
411483.3.peg.856.site.93, 2, 118, 120
411483.3.peg.856.site.94, 2, 120, 122
411483.3.peg.856.site.95, 0, 112, 112
411483.3.peg.856.site.96, 10, 129, 139
411483.3.peg.856.site.97, 0, 127, 127
411483.3.peg.856.site.98, 0, 132, 132
411483.3.peg.856.site.99, 1, 132, 133
411483.3.peg.856.site.100, 2, 145, 147
411483.3.peg.856.site.101, 3, 144, 147
411483.3.peg.856.site.102, 28, 146, 174
411483.3.peg.856.site.103, 0, 149, 149
411483.3.peg.856.site.104, 30, 135, 165
411483.3.peg.856.site.105, 0, 145, 145
411483.3.peg.856.site.106, 0, 146, 146
411483.3.peg.856.site.107, 3, 149, 152
411483.3.peg.856.site.108, 1, 145, 146
411483.3.peg.856.site.109, 34, 144, 178
411483.3.peg.856.site.110, 3, 148, 151
411483.3.peg.856.site.111, 10, 147, 157
411483.3.peg.856.site.112, 5, 152, 157
411483.3.peg.856.site.113, 4, 150, 154
411483.3.peg.856.site.114, 27, 147, 174
411483.3.peg.856.site.115, 4, 152, 156
411483.3.peg.856.site.116, 52, 139, 191
411483.3.peg.856.site.117, 1, 149, 150
411483.3.peg.856.site.118, 19, 138, 157
411483.3.peg.856.site.119, 10, 146, 156
411483.3.peg.856.site.120, 0, 146, 146
411483.3.peg.856.site.121, 50, 139, 189
411483.3.peg.856.site.122, 9, 143, 152
411483.3.peg.856.site.123, 2, 132, 134
411483.3.peg.856.site.124, 2, 125, 127
411483.3.peg.856.site.125, 6, 123, 129
411483.3.peg.856.site.126, 28, 121, 149
411483.3.peg.856.site.127, 26, 115, 141
411483.3.peg.856.site.128, 2, 134, 136
411483.3.peg.856.site.129, 2, 139, 141
411483.3.peg.856.site.130, 0, 134, 134
411483.3.peg.856.site.131, 1, 132, 133
411483.3.peg.856.site.132, 3, 133, 136
411483.3.peg.856.site.133, 1, 126, 127
411483.3.peg.856.site.134, 3, 123, 126
411483.3.peg.856.site.135, 0, 133, 133
411483.3.peg.856.site.136, 2, 130, 132
411483.3.peg.856.site.137, 3, 133, 136
411483.3.peg.856.site.138, 6, 133, 139
411483.3.peg.856.site.139, 0, 136, 136
411483.3.peg.856.site.140, 12, 136, 148
411483.3.peg.856.site.141, 1, 139, 140
411483.3.peg.856.site.142, 0, 144, 144
411483.3.peg.856.site.143, 13, 142, 155
411483.3.peg.856.site.144, 0, 144, 144
411483.3.peg.856.site.145, 78, 134, 212
411483.3.peg.856.site.146, 4, 141, 145
411483.3.peg.855.site.1, 100, 143, 243
411483.3.peg.855.site.2, 101, 143, 244
411483.3.peg.855.site.3, 8, 147, 155
411483.3.peg.855.site.4, 20, 145, 165
411483.3.peg.855.site.5, 10, 142, 152
411483.3.peg.855.site.6, 0, 143, 143
411483.3.peg.855.site.7, 2, 145, 147
411483.3.peg.855.site.8, 2, 146, 148
411483.3.peg.855.site.9, 1, 148, 149
411483.3.peg.855.site.10, 3, 147, 150
411483.3.peg.855.site.11, 0, 146, 146
411483.3.peg.855.site.12, 9, 144, 153
411483.3.peg.855.site.13, 3, 151, 154
411483.3.peg.855.site.14, 1, 149, 150
411483.3.peg.855.site.15, 135, 143, 278
411483.3.peg.855.site.16, 1, 150, 151
411483.3.peg.855.site.17, 2, 147, 149
411483.3.peg.855.site.18, 2, 152, 154
411483.3.peg.855.site.19, 2, 151, 153
411483.3.peg.855.site.20, 124, 147, 271
411483.3.peg.855.site.21, 68, 142, 210
411483.3.peg.855.site.22, 1, 151, 152
411483.3.peg.855.site.23, 2, 151, 153
411483.3.peg.855.site.24, 1, 150, 151
411483.3.peg.855.site.25, 9, 153, 162
411483.3.peg.855.site.26, 54, 144, 198
411483.3.peg.855.site.27, 1, 150, 151
411483.3.peg.855.site.28, 9, 142, 151
411483.3.peg.855.site.29, 0, 137, 137
411483.3.peg.855.site.30, 3, 142, 145
411483.3.peg.855.site.31, 3, 142, 145
411483.3.peg.855.site.32, 6, 144, 150
411483.3.peg.855.site.33, 4, 149, 153
411483.3.peg.855.site.34, 1, 151, 152
411483.3.peg.855.site.35, 2, 153, 155
411483.3.peg.855.site.36, 4, 153, 157
411483.3.peg.855.site.37, 3, 151, 154
411483.3.peg.855.site.38, 3, 151, 154
411483.3.peg.855.site.39, 16, 145, 161
411483.3.peg.855.site.40, 6, 143, 149
411483.3.peg.855.site.41, 0, 142, 142
411483.3.peg.855.site.42, 35, 134, 169
411483.3.peg.855.site.43, 123, 137, 260
411483.3.peg.855.site.44, 6, 139, 145
411483.3.peg.855.site.45, 132, 138, 270
411483.3.peg.855.site.46, 16, 133, 149
411483.3.peg.855.site.47, 2, 143, 145
411483.3.peg.855.site.48, 51, 135, 186
411483.3.peg.855.site.49, 40, 136, 176
411483.3.peg.855.site.50, 34, 140, 174
411483.3.peg.855.site.51, 1, 144, 145
411483.3.peg.855.site.52, 1, 147, 148
411483.3.peg.855.site.53, 1, 144, 145
411483.3.peg.855.site.54, 1, 140, 141
411483.3.peg.855.site.55, 1, 136, 137
411483.3.peg.855.site.56, 3, 138, 141
411483.3.peg.855.site.57, 27, 125, 152
411483.3.peg.855.site.58, 1, 129, 130
411483.3.peg.855.site.59, 2, 127, 129
411483.3.peg.855.site.60, 2, 119, 121
411483.3.peg.855.site.61, 5, 115, 120
411483.3.peg.855.site.62, 3, 87, 90
411483.3.peg.855.site.63, 7, 103, 110
411483.3.peg.855.site.64, 19, 90, 109
411483.3.peg.586.site.1, 4, 147, 151
411483.3.peg.586.site.2, 1, 150, 151
411483.3.peg.586.site.3, 41, 142, 183
411483.3.peg.586.site.4, 66, 138, 204
411483.3.peg.586.site.5, 1, 149, 150
411483.3.peg.586.site.6, 1, 150, 151
411483.3.peg.586.site.7, 104, 143, 247
411483.3.peg.586.site.8, 2, 155, 157
411483.3.peg.586.site.9, 3, 149, 152
411483.3.peg.586.site.10, 6, 151, 157
411483.3.peg.586.site.11, 1, 153, 154
411483.3.peg.586.site.12, 152, 152, 304
411483.3.peg.586.site.13, 1, 152, 153
411483.3.peg.586.site.14, 12, 152, 164
411483.3.peg.586.site.15, 2, 153, 155
411483.3.peg.586.site.16, 31, 145, 176
411483.3.peg.586.site.17, 3, 148, 151
411483.3.peg.586.site.18, 18, 147, 165
411483.3.peg.586.site.19, 48, 139, 187
411483.3.peg.586.site.20, 4, 150, 154
411483.3.peg.586.site.21, 14, 150, 164
411483.3.peg.586.site.22, 1, 153, 154
411483.3.peg.586.site.23, 1, 152, 153
411483.3.peg.586.site.24, 0, 151, 151
411483.3.peg.586.site.25, 0, 152, 152
411483.3.peg.586.site.26, 109, 146, 255
411483.3.peg.586.site.27, 3, 130, 133
411483.3.peg.586.site.28, 3, 127, 130
411483.3.peg.586.site.29, 2, 125, 127
411483.3.peg.586.site.30, 9, 127, 136
411483.3.peg.586.site.31, 3, 127, 130
411483.3.peg.586.site.32, 1, 127, 128
411483.3.peg.586.site.33, 1, 126, 127
411483.3.peg.586.site.34, 5, 128, 133
411483.3.peg.586.site.35, 1, 129, 130
411483.3.peg.586.site.36, 6, 127, 133
411483.3.peg.586.site.37, 4, 128, 132
411483.3.peg.586.site.38, 13, 126, 139
411483.3.peg.586.site.39, 3, 128, 131
411483.3.peg.586.site.40, 2, 127, 129
411483.3.peg.586.site.41, 3, 129, 132
411483.3.peg.586.site.42, 2, 128, 130
411483.3.peg.586.site.43, 9, 126, 135
411483.3.peg.586.site.44, 21, 124, 145
411483.3.peg.586.site.45, 2, 130, 132
411483.3.peg.586.site.46, 3, 130, 133
411483.3.peg.586.site.47, 3, 130, 133
411483.3.peg.586.site.48, 2, 129, 131
411483.3.peg.586.site.49, 78, 125, 203
411483.3.peg.586.site.50, 26, 125, 151
411483.3.peg.586.site.51, 2, 127, 129
411483.3.peg.586.site.52, 3, 127, 130
411483.3.peg.586.site.53, 0, 127, 127
411483.3.peg.586.site.54, 1, 130, 131
411483.3.peg.586.site.55, 6, 128, 134
411483.3.peg.586.site.56, 2, 129, 131
411483.3.peg.586.site.57, 3, 129, 132
411483.3.peg.586.site.58, 2, 129, 131
411483.3.peg.586.site.59, 117, 130, 247
411483.3.peg.586.site.60, 1, 130, 131
411483.3.peg.586.site.61, 31, 127, 158
411483.3.peg.586.site.62, 12, 126, 138
411483.3.peg.586.site.63, 2, 130, 132
411483.3.peg.586.site.64, 0, 131, 131
411483.3.peg.586.site.65, 101, 129, 230
411483.3.peg.586.site.66, 64, 128, 192
411483.3.peg.586.site.67, 1, 132, 133
411483.3.peg.586.site.68, 8, 140, 148
411483.3.peg.586.site.69, 138, 148, 286
411483.3.peg.586.site.70, 8, 149, 157
411483.3.peg.586.site.71, 1, 152, 153
411483.3.peg.586.site.72, 11, 151, 162
411483.3.peg.586.site.73, 4, 150, 154
411483.3.peg.586.site.74, 6, 146, 152
411483.3.peg.586.site.75, 23, 145, 168
411483.3.peg.586.site.76, 0, 151, 151
411483.3.peg.586.site.77, 22, 138, 160
411483.3.peg.586.site.78, 2, 151, 153
411483.3.peg.586.site.79, 1, 150, 151
411483.3.peg.586.site.80, 6, 147, 153
411483.3.peg.586.site.81, 15, 147, 162
411483.3.peg.586.site.82, 13, 146, 159
411483.3.peg.586.site.83, 4, 146, 150
411483.3.peg.586.site.84, 38, 137, 175
411483.3.peg.586.site.85, 1, 148, 149
411483.3.peg.586.site.86, 65, 138, 203
411483.3.peg.586.site.87, 5, 148, 153
411483.3.peg.586.site.88, 16, 147, 163
411483.3.peg.586.site.89, 1, 150, 151
411483.3.peg.586.site.90, 13, 147, 160
411483.3.peg.586.site.91, 3, 149, 152
411483.3.peg.586.site.92, 3, 149, 152
411483.3.peg.586.site.93, 19, 147, 166
411483.3.peg.586.site.94, 8, 147, 155
411483.3.peg.586.site.95, 8, 147, 155
411483.3.peg.586.site.96, 9, 143, 152
411483.3.peg.586.site.97, 29, 129, 158
411483.3.peg.586.site.98, 5, 135, 140
411483.3.peg.586.site.99, 5, 131, 136
411483.3.peg.586.site.100, 131, 131, 262
411483.3.peg.586.site.101, 1, 129, 130
411483.3.peg.586.site.102, 86, 122, 208
411483.3.peg.586.site.103, 4, 125, 129
411483.3.peg.586.site.104, 44, 113, 157
411483.3.peg.586.site.105, 96, 117, 213
411483.3.peg.586.site.106, 3, 118, 121
411483.3.peg.695.site.1, 1, 155, 156
411483.3.peg.695.site.2, 1, 152, 153
411483.3.peg.695.site.3, 0, 151, 151
411483.3.peg.695.site.4, 1, 153, 154
411483.3.peg.695.site.5, 1, 151, 152
411483.3.peg.695.site.6, 5, 149, 154
411483.3.peg.695.site.7, 5, 145, 150
411483.3.peg.695.site.8, 7, 145, 152
411483.3.peg.695.site.9, 4, 150, 154
411483.3.peg.695.site.10, 6, 145, 151
411483.3.peg.695.site.11, 1, 147, 148
411483.3.peg.695.site.12, 16, 139, 155
411483.3.peg.695.site.13, 16, 139, 155
411483.3.peg.695.site.14, 28, 107, 135
411483.3.peg.695.site.15, 0, 136, 136
411483.3.peg.695.site.16, 1, 131, 132
411483.3.peg.695.site.17, 2, 131, 133
411483.3.peg.695.site.18, 18, 117, 135
411483.3.peg.695.site.19, 6, 130, 136
411483.3.peg.695.site.20, 1, 135, 136
411483.3.peg.695.site.21, 12, 133, 145
411483.3.peg.695.site.22, 0, 132, 132
411483.3.peg.695.site.23, 12, 134, 146
411483.3.peg.695.site.24, 0, 138, 138
411483.3.peg.695.site.25, 2, 141, 143
411483.3.peg.695.site.26, 6, 140, 146
411483.3.peg.695.site.27, 1, 140, 141
411483.3.peg.695.site.28, 3, 142, 145
411483.3.peg.695.site.29, 3, 139, 142
411483.3.peg.695.site.30, 4, 132, 136
411483.3.peg.695.site.31, 0, 139, 139
411483.3.peg.695.site.32, 37, 131, 168
411483.3.peg.695.site.33, 0, 139, 139
411483.3.peg.695.site.34, 1, 141, 142
411483.3.peg.695.site.35, 3, 141, 144
411483.3.peg.695.site.36, 19, 138, 157
411483.3.peg.695.site.37, 0, 131, 131
411483.3.peg.695.site.38, 3, 122, 125
411483.3.peg.695.site.39, 2, 108, 110
411483.3.peg.695.site.40, 5, 80, 85
411483.3.peg.695.site.41, 0, 71, 71
411483.3.peg.695.site.42, 1, 67, 68
411483.3.peg.695.site.43, 22, 60, 82
411483.3.peg.695.site.44, 18, 36, 54
411483.3.peg.695.site.45, 4, 50, 54
411483.3.peg.695.site.46, 8, 67, 75
411483.3.peg.695.site.47, 0, 80, 80
411483.3.peg.695.site.48, 2, 80, 82
411483.3.peg.695.site.49, 3, 77, 80
411483.3.peg.695.site.50, 49, 88, 137
411483.3.peg.695.site.51, 4, 87, 91
411483.3.peg.695.site.52, 4, 112, 116
411483.3.peg.695.site.53, 0, 127, 127
411483.3.peg.695.site.54, 1, 128, 129
411483.3.peg.695.site.55, 3, 117, 120
411483.3.peg.695.site.56, 3, 123, 126
411483.3.peg.695.site.57, 3, 119, 122
411483.3.peg.695.site.58, 7, 122, 129
411483.3.peg.695.site.59, 7, 147, 154
411483.3.peg.695.site.60, 100, 137, 237
411483.3.peg.695.site.61, 2, 149, 151
411483.3.peg.695.site.62, 96, 144, 240
411483.3.peg.695.site.63, 8, 148, 156
411483.3.peg.695.site.64, 0, 151, 151
411483.3.peg.695.site.65, 0, 153, 153
411483.3.peg.695.site.66, 1, 152, 153
411483.3.peg.695.site.67, 23, 147, 170
411483.3.peg.695.site.68, 1, 148, 149
411483.3.peg.695.site.69, 0, 150, 150
411483.3.peg.695.site.70, 0, 149, 149
411483.3.peg.695.site.71, 5, 148, 153
411483.3.peg.695.site.72, 10, 146, 156
411483.3.peg.695.site.73, 5, 147, 152
411483.3.peg.695.site.74, 5, 145, 150
411483.3.peg.695.site.75, 5, 143, 148
411483.3.peg.695.site.76, 1, 147, 148
411483.3.peg.695.site.77, 1, 147, 148
411483.3.peg.695.site.78, 4, 144, 148
411483.3.peg.695.site.79, 7, 142, 149
411483.3.peg.695.site.80, 5, 144, 149
411483.3.peg.695.site.81, 0, 145, 145
411483.3.peg.695.site.82, 27, 135, 162
411483.3.peg.695.site.83, 14, 143, 157
411483.3.peg.695.site.84, 5, 150, 155
411483.3.peg.695.site.85, 10, 146, 156
411483.3.peg.695.site.86, 1, 153, 154
411483.3.peg.695.site.87, 12, 149, 161
411483.3.peg.695.site.88, 1, 153, 154
411483.3.peg.695.site.89, 0, 153, 153
411483.3.peg.694.site.1, 68, 128, 196
411483.3.peg.694.site.2, 1, 146, 147
411483.3.peg.694.site.3, 0, 151, 151
411483.3.peg.694.site.4, 2, 154, 156
411483.3.peg.694.site.5, 9, 148, 157
411483.3.peg.694.site.6, 1, 152, 153
411483.3.peg.694.site.7, 0, 153, 153
411483.3.peg.694.site.8, 37, 148, 185
411483.3.peg.694.site.9, 1, 155, 156
411483.3.peg.694.site.10, 130, 150, 280
411483.3.peg.694.site.11, 3, 153, 156
411483.3.peg.694.site.12, 26, 147, 173
411483.3.peg.694.site.13, 7, 153, 160
411483.3.peg.694.site.14, 28, 147, 175
411483.3.peg.694.site.15, 1, 154, 155
411483.3.peg.694.site.16, 67, 146, 213
411483.3.peg.694.site.17, 27, 152, 179
411483.3.peg.694.site.18, 0, 153, 153
411483.3.peg.694.site.19, 137, 151, 288
411483.3.peg.694.site.20, 12, 148, 160
411483.3.peg.694.site.21, 3, 153, 156
411483.3.peg.694.site.22, 1, 153, 154
411483.3.peg.694.site.23, 5, 153, 158
411483.3.peg.694.site.24, 7, 155, 162
411483.3.peg.694.site.25, 11, 153, 164
411483.3.peg.694.site.26, 77, 144, 221
411483.3.peg.694.site.27, 2, 154, 156
411483.3.peg.694.site.28, 48, 150, 198
411483.3.peg.694.site.29, 79, 148, 227
411483.3.peg.694.site.30, 1, 155, 156
411483.3.peg.694.site.31, 5, 153, 158
411483.3.peg.694.site.32, 2, 155, 157
411483.3.peg.694.site.33, 1, 152, 153
411483.3.peg.694.site.34, 2, 152, 154
411483.3.peg.694.site.35, 29, 146, 175
411483.3.peg.694.site.36, 0, 151, 151
411483.3.peg.694.site.37, 3, 153, 156
411483.3.peg.694.site.38, 1, 153, 154
411483.3.peg.694.site.39, 3, 153, 156
411483.3.peg.694.site.40, 0, 154, 154
411483.3.peg.694.site.41, 2, 151, 153
411483.3.peg.694.site.42, 6, 148, 154
411483.3.peg.694.site.43, 1, 149, 150
411483.3.peg.694.site.44, 2, 152, 154
411483.3.peg.694.site.45, 6, 152, 158
411483.3.peg.694.site.46, 57, 152, 209
411483.3.peg.925.site.1, 1, 145, 146
411483.3.peg.925.site.2, 8, 108, 116
411483.3.peg.925.site.3, 5, 97, 102
411483.3.peg.925.site.4, 2, 91, 93
411483.3.peg.925.site.5, 5, 58, 63
411483.3.peg.925.site.6, 7, 52, 59
411483.3.peg.925.site.7, 1, 92, 93
411483.3.peg.925.site.8, 8, 116, 124
411483.3.peg.925.site.9, 5, 135, 140
411483.3.peg.925.site.10, 109, 127, 236
411483.3.peg.925.site.11, 3, 142, 145
411483.3.peg.925.site.12, 6, 134, 140
411483.3.peg.925.site.13, 6, 126, 132
411483.3.peg.925.site.14, 17, 132, 149
411483.3.peg.925.site.15, 0, 138, 138
411483.3.peg.925.site.16, 17, 132, 149
411483.3.peg.925.site.17, 1, 137, 138
411483.3.peg.925.site.18, 0, 136, 136
411483.3.peg.925.site.19, 8, 134, 142
411483.3.peg.925.site.20, 7, 140, 147
411483.3.peg.925.site.21, 1, 140, 141
411483.3.peg.925.site.22, 3, 136, 139
411483.3.peg.925.site.23, 1, 141, 142
411483.3.peg.925.site.24, 2, 139, 141
411483.3.peg.925.site.25, 0, 141, 141
411483.3.peg.925.site.26, 140, 140, 280
411483.3.peg.925.site.27, 3, 141, 144
411483.3.peg.925.site.28, 2, 138, 140
411483.3.peg.925.site.29, 8, 118, 126
411483.3.peg.925.site.30, 4, 104, 108
411483.3.peg.925.site.31, 1, 119, 120
411483.3.peg.925.site.32, 9, 117, 126
411483.3.peg.925.site.33, 4, 125, 129
411483.3.peg.925.site.34, 9, 119, 128
411483.3.peg.925.site.35, 2, 130, 132
411483.3.peg.925.site.36, 5, 129, 134
411483.3.peg.925.site.37, 0, 133, 133
411483.3.peg.925.site.38, 14, 118, 132
411483.3.peg.925.site.39, 0, 119, 119
411483.3.peg.925.site.40, 1, 122, 123
411483.3.peg.925.site.41, 13, 126, 139
411483.3.peg.925.site.42, 0, 113, 113
411483.3.peg.925.site.43, 2, 126, 128
411483.3.peg.925.site.44, 2, 122, 124
411483.3.peg.925.site.45, 3, 119, 122
411483.3.peg.925.site.46, 2, 88, 90
411483.3.peg.925.site.47, 4, 82, 86
411483.3.peg.925.site.48, 3, 89, 92
411483.3.peg.925.site.49, 1, 133, 134
411483.3.peg.925.site.50, 12, 137, 149
411483.3.peg.925.site.51, 8, 146, 154
411483.3.peg.925.site.52, 17, 145, 162
411483.3.peg.925.site.53, 1, 143, 144
411483.3.peg.925.site.54, 9, 144, 153
411483.3.peg.925.site.55, 1, 151, 152
411483.3.peg.925.site.56, 10, 148, 158
411483.3.peg.925.site.57, 4, 150, 154
411483.3.peg.925.site.58, 1, 150, 151
411483.3.peg.925.site.59, 3, 150, 153
411483.3.peg.925.site.60, 7, 149, 156
411483.3.peg.925.site.61, 79, 138, 217
411483.3.peg.925.site.62, 1, 150, 151
411483.3.peg.925.site.63, 3, 153, 156
411483.3.peg.925.site.64, 2, 152, 154
411483.3.peg.925.site.65, 24, 144, 168
411483.3.peg.925.site.66, 1, 155, 156
411483.3.peg.925.site.67, 20, 148, 168
411483.3.peg.925.site.68, 35, 144, 179
411483.3.peg.925.site.69, 6, 149, 155
411483.3.peg.925.site.70, 8, 143, 151
411483.3.peg.925.site.71, 1, 152, 153
411483.3.peg.925.site.72, 0, 151, 151
411483.3.peg.696.site.1, 3, 151, 154
411483.3.peg.696.site.2, 0, 150, 150
411483.3.peg.696.site.3, 111, 139, 250
411483.3.peg.696.site.4, 2, 140, 142
411483.3.peg.696.site.5, 1, 144, 145
411483.3.peg.696.site.6, 0, 140, 140
411483.3.peg.696.site.7, 1, 127, 128
411483.3.peg.696.site.8, 0, 121, 121
411483.3.peg.696.site.9, 5, 124, 129
411483.3.peg.696.site.10, 13, 114, 127
411483.3.peg.696.site.11, 1, 64, 65
411483.3.peg.696.site.12, 0, 57, 57
411483.3.peg.696.site.13, 2, 57, 59
411483.3.peg.696.site.14, 0, 66, 66
411483.3.peg.696.site.15, 0, 97, 97
411483.3.peg.696.site.16, 30, 121, 151
411483.3.peg.696.site.17, 4, 126, 130
411483.3.peg.696.site.18, 33, 127, 160
411483.3.peg.696.site.19, 9, 131, 140
411483.3.peg.696.site.20, 15, 133, 148
411483.3.peg.696.site.21, 1, 133, 134
411483.3.peg.696.site.22, 0, 141, 141
411483.3.peg.696.site.23, 1, 146, 147
411483.3.peg.696.site.24, 6, 148, 154
411483.3.peg.696.site.25, 1, 147, 148
411483.3.peg.696.site.26, 0, 149, 149
411483.3.peg.696.site.27, 4, 148, 152
411483.3.peg.696.site.28, 11, 145, 156
411483.3.peg.696.site.29, 0, 148, 148
411483.3.peg.696.site.30, 5, 150, 155
411483.3.peg.696.site.31, 9, 147, 156
411483.3.peg.696.site.32, 2, 145, 147
411483.3.peg.696.site.33, 0, 148, 148
411483.3.peg.696.site.34, 0, 149, 149
411483.3.peg.696.site.35, 0, 147, 147
411483.3.peg.696.site.36, 14, 142, 156
411483.3.peg.696.site.37, 36, 139, 175
411483.3.peg.696.site.38, 1, 154, 155
411483.3.peg.696.site.39, 1, 150, 151
411483.3.peg.696.site.40, 3, 136, 139
411483.3.peg.696.site.41, 2, 128, 130
411483.3.peg.696.site.42, 92, 125, 217
411483.3.peg.696.site.43, 69, 118, 187
411483.3.peg.696.site.44, 6, 115, 121
411483.3.peg.696.site.45, 0, 106, 106
411483.3.peg.696.site.46, 19, 107, 126
411483.3.peg.696.site.47, 19, 117, 136
