site, alts, refs, total
537012.5.peg.2897.site.99, 42, 123, 165
537012.5.peg.2897.site.100, 36, 125, 161
537012.5.peg.2897.site.101, 11, 97, 108
537012.5.peg.2897.site.102, 19, 95, 114
537012.5.peg.2897.site.103, 39, 115, 154
537012.5.peg.2897.site.104, 127, 128, 255
537012.5.peg.2897.site.105, 67, 125, 192
537012.5.peg.2897.site.106, 25, 121, 146
537012.5.peg.2896.site.1, 1, 133, 134
537012.5.peg.2896.site.2, 2, 133, 135
537012.5.peg.2896.site.3, 0, 132, 132
537012.5.peg.2896.site.4, 4, 130, 134
537012.5.peg.2896.site.5, 6, 134, 140
537012.5.peg.2896.site.6, 4, 132, 136
537012.5.peg.2896.site.7, 6, 133, 139
537012.5.peg.2896.site.8, 4, 132, 136
537012.5.peg.2896.site.9, 75, 132, 207
537012.5.peg.2896.site.10, 5, 133, 138
537012.5.peg.2896.site.11, 29, 133, 162
537012.5.peg.2896.site.12, 48, 133, 181
537012.5.peg.2896.site.13, 9, 134, 143
537012.5.peg.2896.site.14, 6, 134, 140
537012.5.peg.2896.site.15, 5, 133, 138
537012.5.peg.2896.site.16, 0, 134, 134
537012.5.peg.2896.site.17, 5, 133, 138
537012.5.peg.2896.site.18, 11, 133, 144
537012.5.peg.2896.site.19, 83, 133, 216
537012.5.peg.2896.site.20, 25, 134, 159
537012.5.peg.2896.site.21, 96, 133, 229
537012.5.peg.2896.site.22, 25, 134, 159
537012.5.peg.2896.site.23, 5, 132, 137
537012.5.peg.2896.site.24, 1, 132, 133
537012.5.peg.2896.site.25, 27, 128, 155
537012.5.peg.2896.site.26, 5, 127, 132
537012.5.peg.2896.site.27, 4, 123, 127
537012.5.peg.2896.site.28, 18, 111, 129
537012.5.peg.2896.site.29, 1, 121, 122
537012.5.peg.2896.site.30, 29, 133, 162
537012.5.peg.2896.site.31, 6, 134, 140
537012.5.peg.2896.site.32, 2, 134, 136
537012.5.peg.2896.site.33, 5, 133, 138
537012.5.peg.2896.site.34, 7, 131, 138
537012.5.peg.2896.site.35, 7, 128, 135
537012.5.peg.2896.site.36, 83, 124, 207
537012.5.peg.2896.site.37, 1, 116, 117
537012.5.peg.2896.site.38, 9, 100, 109
537012.5.peg.2896.site.39, 3, 102, 105
537012.5.peg.2896.site.40, 1, 104, 105
537012.5.peg.2896.site.41, 4, 108, 112
537012.5.peg.2896.site.42, 7, 117, 124
537012.5.peg.2896.site.43, 1, 125, 126
537012.5.peg.2896.site.44, 8, 126, 134
537012.5.peg.2896.site.45, 128, 129, 257
537012.5.peg.2896.site.46, 5, 128, 133
537012.5.peg.2896.site.47, 2, 130, 132
537012.5.peg.2896.site.48, 1, 129, 130
537012.5.peg.2896.site.49, 67, 129, 196
537012.5.peg.2896.site.50, 6, 133, 139
537012.5.peg.2896.site.51, 39, 131, 170
537012.5.peg.2896.site.52, 40, 131, 171
537012.5.peg.2896.site.53, 41, 132, 173
537012.5.peg.2896.site.54, 6, 134, 140
537012.5.peg.2896.site.55, 1, 134, 135
537012.5.peg.2896.site.56, 65, 132, 197
537012.5.peg.2896.site.57, 5, 133, 138
537012.5.peg.2896.site.58, 42, 133, 175
537012.5.peg.2896.site.59, 6, 134, 140
537012.5.peg.2896.site.60, 4, 132, 136
537012.5.peg.2896.site.61, 4, 132, 136
537012.5.peg.2896.site.62, 0, 134, 134
537012.5.peg.2896.site.63, 1, 134, 135
537012.5.peg.2896.site.64, 9, 132, 141
537012.5.peg.2896.site.65, 1, 134, 135
537012.5.peg.2896.site.66, 0, 133, 133
537012.5.peg.2896.site.67, 1, 134, 135
537012.5.peg.2896.site.68, 0, 133, 133
537012.5.peg.2896.site.69, 4, 132, 136
537012.5.peg.2896.site.70, 1, 133, 134
537012.5.peg.2896.site.71, 6, 132, 138
537012.5.peg.2896.site.72, 60, 134, 194
537012.5.peg.2890.site.1, 1, 115, 116
537012.5.peg.2890.site.2, 3, 116, 119
537012.5.peg.2890.site.3, 3, 111, 114
537012.5.peg.2890.site.4, 3, 113, 116
537012.5.peg.2890.site.5, 8, 114, 122
537012.5.peg.2890.site.6, 5, 115, 120
537012.5.peg.2890.site.7, 3, 117, 120
537012.5.peg.2890.site.8, 10, 115, 125
537012.5.peg.2890.site.9, 3, 111, 114
537012.5.peg.2890.site.10, 2, 103, 105
537012.5.peg.2890.site.11, 41, 95, 136
537012.5.peg.2890.site.12, 2, 93, 95
537012.5.peg.2890.site.13, 5, 90, 95
537012.5.peg.2890.site.14, 0, 86, 86
537012.5.peg.2890.site.15, 3, 90, 93
537012.5.peg.2890.site.16, 6, 87, 93
537012.5.peg.2890.site.17, 7, 79, 86
537012.5.peg.2890.site.18, 66, 74, 140
537012.5.peg.2890.site.19, 27, 66, 93
537012.5.peg.2890.site.20, 57, 61, 118
537012.5.peg.2890.site.21, 21, 51, 72
537012.5.peg.2890.site.22, 11, 50, 61
537012.5.peg.2890.site.23, 7, 49, 56
537012.5.peg.2890.site.24, 14, 51, 65
537012.5.peg.2890.site.25, 36, 60, 96
537012.5.peg.2890.site.26, 1, 63, 64
537012.5.peg.2890.site.27, 1, 71, 72
537012.5.peg.2890.site.28, 10, 73, 83
537012.5.peg.2892.site.1, 1, 90, 91
537012.5.peg.2892.site.2, 4, 80, 84
537012.5.peg.2892.site.3, 3, 75, 78
537012.5.peg.2892.site.4, 1, 76, 77
537012.5.peg.2892.site.5, 0, 77, 77
537012.5.peg.2892.site.6, 3, 82, 85
537012.5.peg.2892.site.7, 1, 79, 80
537012.5.peg.2892.site.8, 6, 81, 87
537012.5.peg.2892.site.9, 6, 81, 87
537012.5.peg.2892.site.10, 3, 80, 83
537012.5.peg.2892.site.11, 6, 81, 87
537012.5.peg.2892.site.12, 6, 80, 86
537012.5.peg.2892.site.13, 3, 80, 83
537012.5.peg.2892.site.14, 1, 80, 81
537012.5.peg.2892.site.15, 1, 76, 77
537012.5.peg.2892.site.16, 2, 76, 78
537012.5.peg.2892.site.17, 49, 75, 124
537012.5.peg.2892.site.18, 1, 78, 79
537012.5.peg.2892.site.19, 1, 77, 78
537012.5.peg.2892.site.20, 2, 76, 78
537012.5.peg.2892.site.21, 76, 77, 153
537012.5.peg.2892.site.22, 3, 75, 78
537012.5.peg.2892.site.23, 25, 76, 101
537012.5.peg.2892.site.24, 76, 77, 153
537012.5.peg.730.site.1, 1, 76, 77
537012.5.peg.730.site.2, 8, 76, 84
537012.5.peg.730.site.3, 2, 78, 80
537012.5.peg.730.site.4, 0, 77, 77
537012.5.peg.733.site.1, 37, 73, 110
537012.5.peg.733.site.2, 38, 77, 115
537012.5.peg.733.site.3, 3, 111, 114
537012.5.peg.733.site.4, 63, 109, 172
537012.5.peg.733.site.5, 1, 96, 97
537012.5.peg.733.site.6, 0, 84, 84
537012.5.peg.733.site.7, 75, 85, 160
537012.5.peg.733.site.8, 4, 81, 85
537012.5.peg.733.site.9, 4, 79, 83
537012.5.peg.733.site.10, 24, 74, 98
537012.5.peg.733.site.11, 8, 75, 83
537012.5.peg.733.site.12, 4, 73, 77
537012.5.peg.733.site.13, 18, 73, 91
537012.5.peg.733.site.14, 28, 72, 100
537012.5.peg.733.site.15, 5, 72, 77
537012.5.peg.733.site.16, 61, 72, 133
537012.5.peg.733.site.17, 15, 72, 87
537012.5.peg.735.site.1, 1, 134, 135
537012.5.peg.735.site.2, 128, 131, 259
537012.5.peg.735.site.3, 13, 134, 147
537012.5.peg.735.site.4, 2, 134, 136
537012.5.peg.735.site.5, 10, 131, 141
537012.5.peg.735.site.6, 1, 134, 135
537012.5.peg.735.site.7, 20, 131, 151
537012.5.peg.735.site.8, 68, 131, 199
537012.5.peg.735.site.9, 0, 131, 131
537012.5.peg.735.site.10, 9, 132, 141
537012.5.peg.735.site.11, 1, 132, 133
537012.5.peg.735.site.12, 2, 134, 136
537012.5.peg.735.site.13, 1, 134, 135
537012.5.peg.735.site.14, 7, 134, 141
537012.5.peg.735.site.15, 0, 134, 134
537012.5.peg.735.site.16, 91, 131, 222
537012.5.peg.735.site.17, 24, 133, 157
537012.5.peg.735.site.18, 1, 131, 132
537012.5.peg.735.site.19, 6, 130, 136
537012.5.peg.735.site.20, 7, 129, 136
537012.5.peg.735.site.21, 1, 128, 129
537012.5.peg.735.site.22, 1, 128, 129
537012.5.peg.735.site.23, 3, 130, 133
537012.5.peg.735.site.24, 29, 131, 160
537012.5.peg.735.site.25, 1, 132, 133
537012.5.peg.735.site.26, 2, 132, 134
537012.5.peg.735.site.27, 2, 131, 133
537012.5.peg.735.site.28, 3, 130, 133
537012.5.peg.735.site.29, 2, 133, 135
537012.5.peg.735.site.30, 2, 130, 132
537012.5.peg.735.site.31, 2, 133, 135
537012.5.peg.735.site.32, 11, 131, 142
537012.5.peg.735.site.33, 18, 131, 149
537012.5.peg.735.site.34, 0, 132, 132
537012.5.peg.735.site.35, 52, 130, 182
537012.5.peg.735.site.36, 7, 134, 141
537012.5.peg.735.site.37, 9, 132, 141
537012.5.peg.735.site.38, 1, 133, 134
537012.5.peg.735.site.39, 2, 133, 135
537012.5.peg.735.site.40, 2, 133, 135
537012.5.peg.735.site.41, 1, 131, 132
537012.5.peg.735.site.42, 0, 130, 130
537012.5.peg.735.site.43, 9, 132, 141
537012.5.peg.735.site.44, 2, 131, 133
537012.5.peg.735.site.45, 77, 131, 208
537012.5.peg.735.site.46, 2, 132, 134
537012.5.peg.735.site.47, 2, 134, 136
537012.5.peg.735.site.48, 3, 134, 137
537012.5.peg.735.site.49, 1, 133, 134
537012.5.peg.735.site.50, 1, 134, 135
537012.5.peg.735.site.51, 2, 134, 136
537012.5.peg.735.site.52, 3, 134, 137
537012.5.peg.735.site.53, 1, 134, 135
537012.5.peg.735.site.54, 20, 133, 153
537012.5.peg.735.site.55, 3, 134, 137
537012.5.peg.735.site.56, 3, 133, 136
537012.5.peg.735.site.57, 2, 134, 136
537012.5.peg.735.site.58, 12, 134, 146
537012.5.peg.735.site.59, 5, 133, 138
537012.5.peg.735.site.60, 1, 134, 135
537012.5.peg.735.site.61, 0, 134, 134
537012.5.peg.735.site.62, 74, 134, 208
537012.5.peg.735.site.63, 1, 133, 134
537012.5.peg.735.site.64, 23, 131, 154
537012.5.peg.735.site.65, 2, 132, 134
537012.5.peg.735.site.66, 2, 130, 132
537012.5.peg.3541.site.1, 0, 131, 131
537012.5.peg.3541.site.2, 1, 132, 133
537012.5.peg.3541.site.3, 1, 133, 134
537012.5.peg.3541.site.4, 5, 132, 137
537012.5.peg.3541.site.5, 2, 128, 130
537012.5.peg.3541.site.6, 1, 132, 133
537012.5.peg.3541.site.7, 1, 134, 135
537012.5.peg.3541.site.8, 2, 134, 136
537012.5.peg.3541.site.9, 53, 134, 187
537012.5.peg.3541.site.10, 12, 133, 145
537012.5.peg.3541.site.11, 6, 134, 140
537012.5.peg.3541.site.12, 2, 134, 136
537012.5.peg.3541.site.13, 5, 132, 137
537012.5.peg.3541.site.14, 2, 133, 135
537012.5.peg.3541.site.15, 41, 133, 174
537012.5.peg.737.site.1, 5, 130, 135
537012.5.peg.737.site.2, 4, 131, 135
537012.5.peg.737.site.3, 1, 128, 129
537012.5.peg.737.site.4, 53, 126, 179
537012.5.peg.737.site.5, 3, 131, 134
537012.5.peg.737.site.6, 6, 132, 138
537012.5.peg.737.site.7, 4, 132, 136
537012.5.peg.737.site.8, 65, 132, 197
537012.5.peg.737.site.9, 10, 131, 141
537012.5.peg.737.site.10, 17, 134, 151
537012.5.peg.737.site.11, 11, 132, 143
537012.5.peg.737.site.12, 5, 133, 138
537012.5.peg.737.site.13, 1, 134, 135
537012.5.peg.737.site.14, 47, 134, 181
537012.5.peg.737.site.15, 4, 131, 135
537012.5.peg.737.site.16, 6, 133, 139
537012.5.peg.737.site.17, 5, 133, 138
537012.5.peg.737.site.18, 3, 134, 137
537012.5.peg.737.site.19, 6, 134, 140
537012.5.peg.737.site.20, 29, 134, 163
537012.5.peg.737.site.21, 11, 134, 145
537012.5.peg.737.site.22, 3, 134, 137
537012.5.peg.737.site.23, 4, 132, 136
537012.5.peg.737.site.24, 7, 133, 140
537012.5.peg.737.site.25, 7, 134, 141
537012.5.peg.737.site.26, 3, 134, 137
537012.5.peg.737.site.27, 7, 134, 141
537012.5.peg.737.site.28, 3, 134, 137
537012.5.peg.736.site.1, 1, 133, 134
537012.5.peg.736.site.2, 0, 132, 132
537012.5.peg.736.site.3, 3, 130, 133
537012.5.peg.736.site.4, 1, 132, 133
537012.5.peg.736.site.5, 2, 130, 132
537012.5.peg.736.site.6, 9, 130, 139
537012.5.peg.736.site.7, 65, 130, 195
537012.5.peg.736.site.8, 3, 128, 131
537012.5.peg.736.site.9, 0, 124, 124
537012.5.peg.736.site.10, 7, 127, 134
537012.5.peg.736.site.11, 0, 132, 132
537012.5.peg.736.site.12, 1, 134, 135
537012.5.peg.736.site.13, 4, 132, 136
537012.5.peg.736.site.14, 32, 134, 166
537012.5.peg.736.site.15, 10, 131, 141
537012.5.peg.736.site.16, 23, 132, 155
537012.5.peg.736.site.17, 1, 134, 135
537012.5.peg.736.site.18, 1, 134, 135
537012.5.peg.736.site.19, 4, 132, 136
537012.5.peg.736.site.20, 5, 133, 138
537012.5.peg.736.site.21, 7, 134, 141
537012.5.peg.736.site.22, 33, 131, 164
537012.5.peg.736.site.23, 1, 130, 131
537012.5.peg.736.site.24, 3, 127, 130
537012.5.peg.736.site.25, 23, 124, 147
537012.5.peg.736.site.26, 4, 125, 129
537012.5.peg.736.site.27, 4, 125, 129
537012.5.peg.736.site.28, 3, 125, 128
537012.5.peg.736.site.29, 4, 130, 134
537012.5.peg.736.site.30, 7, 129, 136
537012.5.peg.736.site.31, 4, 130, 134
537012.5.peg.736.site.32, 7, 133, 140
537012.5.peg.736.site.33, 1, 133, 134
537012.5.peg.736.site.34, 14, 134, 148
537012.5.peg.736.site.35, 0, 134, 134
537012.5.peg.736.site.36, 7, 134, 141
537012.5.peg.736.site.37, 114, 130, 244
537012.5.peg.736.site.38, 1, 134, 135
537012.5.peg.736.site.39, 73, 131, 204
537012.5.peg.736.site.40, 1, 134, 135
537012.5.peg.736.site.41, 96, 131, 227
537012.5.peg.736.site.42, 5, 133, 138
537012.5.peg.736.site.43, 4, 132, 136
537012.5.peg.736.site.44, 10, 132, 142
537012.5.peg.736.site.45, 2, 132, 134
537012.5.peg.736.site.46, 1, 131, 132
537012.5.peg.736.site.47, 3, 131, 134
537012.5.peg.736.site.48, 3, 131, 134
537012.5.peg.736.site.49, 91, 130, 221
537012.5.peg.736.site.50, 1, 133, 134
537012.5.peg.736.site.51, 1, 133, 134
537012.5.peg.736.site.52, 1, 132, 133
537012.5.peg.736.site.53, 4, 131, 135
537012.5.peg.736.site.54, 4, 131, 135
537012.5.peg.1964.site.1, 10, 123, 133
537012.5.peg.1964.site.2, 60, 124, 184
537012.5.peg.1964.site.3, 5, 125, 130
537012.5.peg.1964.site.4, 1, 124, 125
537012.5.peg.1964.site.5, 12, 124, 136
537012.5.peg.1964.site.6, 1, 125, 126
537012.5.peg.1964.site.7, 5, 125, 130
537012.5.peg.1964.site.8, 12, 125, 137
537012.5.peg.1964.site.9, 1, 124, 125
537012.5.peg.1964.site.10, 0, 126, 126
537012.5.peg.1964.site.11, 2, 124, 126
537012.5.peg.1964.site.12, 8, 124, 132
537012.5.peg.1964.site.13, 2, 124, 126
537012.5.peg.1964.site.14, 5, 124, 129
537012.5.peg.1964.site.15, 15, 123, 138
537012.5.peg.1964.site.16, 3, 124, 127
537012.5.peg.1964.site.17, 3, 124, 127
537012.5.peg.1964.site.18, 3, 124, 127
537012.5.peg.1964.site.19, 5, 123, 128
537012.5.peg.1964.site.20, 5, 125, 130
537012.5.peg.1964.site.21, 5, 125, 130
537012.5.peg.1964.site.22, 3, 123, 126
537012.5.peg.1964.site.23, 3, 126, 129
537012.5.peg.1964.site.24, 2, 125, 127
537012.5.peg.1964.site.25, 1, 125, 126
537012.5.peg.1964.site.26, 5, 125, 130
537012.5.peg.1964.site.27, 2, 125, 127
537012.5.peg.1964.site.28, 57, 123, 180
537012.5.peg.1964.site.29, 5, 125, 130
537012.5.peg.1964.site.30, 70, 124, 194
537012.5.peg.1964.site.31, 2, 125, 127
537012.5.peg.1964.site.32, 2, 125, 127
537012.5.peg.1964.site.33, 18, 124, 142
537012.5.peg.1964.site.34, 4, 125, 129
537012.5.peg.1964.site.35, 0, 125, 125
537012.5.peg.1964.site.36, 1, 123, 124
537012.5.peg.1964.site.37, 4, 124, 128
537012.5.peg.1964.site.38, 9, 122, 131
537012.5.peg.1964.site.39, 5, 124, 129
537012.5.peg.1964.site.40, 3, 124, 127
537012.5.peg.1964.site.41, 3, 124, 127
537012.5.peg.1964.site.42, 3, 124, 127
537012.5.peg.1964.site.43, 9, 124, 133
537012.5.peg.1964.site.44, 15, 122, 137
537012.5.peg.1964.site.45, 69, 121, 190
537012.5.peg.1964.site.46, 5, 122, 127
537012.5.peg.1964.site.47, 34, 123, 157
537012.5.peg.1964.site.48, 3, 122, 125
537012.5.peg.1964.site.49, 5, 125, 130
537012.5.peg.1964.site.50, 66, 126, 192
537012.5.peg.1964.site.51, 5, 125, 130
537012.5.peg.1964.site.52, 27, 123, 150
537012.5.peg.1964.site.53, 5, 125, 130
537012.5.peg.1964.site.54, 1, 124, 125
537012.5.peg.1964.site.55, 34, 125, 159
537012.5.peg.1964.site.56, 69, 124, 193
537012.5.peg.1964.site.57, 4, 125, 129
537012.5.peg.1964.site.58, 79, 125, 204
537012.5.peg.1964.site.59, 0, 125, 125
537012.5.peg.1964.site.60, 0, 124, 124
537012.5.peg.1964.site.61, 3, 125, 128
537012.5.peg.1964.site.62, 2, 124, 126
537012.5.peg.1964.site.63, 2, 123, 125
537012.5.peg.1964.site.64, 2, 124, 126
537012.5.peg.1964.site.65, 10, 121, 131
537012.5.peg.1964.site.66, 0, 125, 125
537012.5.peg.1964.site.67, 5, 124, 129
537012.5.peg.1964.site.68, 7, 123, 130
537012.5.peg.1964.site.69, 60, 125, 185
537012.5.peg.1964.site.70, 0, 125, 125
537012.5.peg.1964.site.71, 4, 125, 129
537012.5.peg.1964.site.72, 63, 122, 185
537012.5.peg.1964.site.73, 1, 124, 125
537012.5.peg.1964.site.74, 3, 123, 126
537012.5.peg.1964.site.75, 5, 125, 130
537012.5.peg.1965.site.1, 1, 32, 33
537012.5.peg.1965.site.2, 25, 65, 90
537012.5.peg.1965.site.3, 22, 69, 91
537012.5.peg.1965.site.4, 4, 117, 121
537012.5.peg.1965.site.5, 19, 121, 140
537012.5.peg.1965.site.6, 11, 124, 135
537012.5.peg.1965.site.7, 4, 124, 128
537012.5.peg.1965.site.8, 67, 127, 194
537012.5.peg.1965.site.9, 1, 126, 127
537012.5.peg.1965.site.10, 9, 127, 136
537012.5.peg.1965.site.11, 1, 127, 128
537012.5.peg.1965.site.12, 0, 127, 127
537012.5.peg.1965.site.13, 1, 126, 127
537012.5.peg.1965.site.14, 12, 126, 138
537012.5.peg.1965.site.15, 0, 125, 125
537012.5.peg.1965.site.16, 1, 126, 127
537012.5.peg.1965.site.17, 4, 125, 129
537012.5.peg.1965.site.18, 31, 123, 154
537012.5.peg.1965.site.19, 24, 117, 141
537012.5.peg.1965.site.20, 2, 122, 124
537012.5.peg.1965.site.21, 29, 122, 151
537012.5.peg.1965.site.22, 11, 124, 135
537012.5.peg.1965.site.23, 2, 123, 125
537012.5.peg.1965.site.24, 4, 126, 130
537012.5.peg.1965.site.25, 4, 123, 127
537012.5.peg.1965.site.26, 45, 121, 166
537012.5.peg.1966.site.1, 7, 126, 133
537012.5.peg.1966.site.2, 29, 125, 154
537012.5.peg.1966.site.3, 7, 126, 133
537012.5.peg.1966.site.4, 7, 127, 134
537012.5.peg.1966.site.5, 4, 124, 128
537012.5.peg.1966.site.6, 2, 126, 128
537012.5.peg.1966.site.7, 0, 126, 126
537012.5.peg.1966.site.8, 4, 124, 128
537012.5.peg.1966.site.9, 4, 124, 128
537012.5.peg.1966.site.10, 11, 124, 135
537012.5.peg.1967.site.1, 5, 125, 130
537012.5.peg.1967.site.2, 0, 126, 126
537012.5.peg.1967.site.3, 1, 126, 127
537012.5.peg.1967.site.4, 4, 125, 129
537012.5.peg.1967.site.5, 1, 123, 124
537012.5.peg.1967.site.6, 7, 122, 129
537012.5.peg.1967.site.7, 4, 124, 128
537012.5.peg.1967.site.8, 2, 126, 128
537012.5.peg.1967.site.9, 2, 126, 128
537012.5.peg.1967.site.10, 4, 121, 125
537012.5.peg.1967.site.11, 6, 121, 127
537012.5.peg.1967.site.12, 3, 118, 121
537012.5.peg.1967.site.13, 6, 121, 127
537012.5.peg.1967.site.14, 12, 124, 136
537012.5.peg.1967.site.15, 1, 125, 126
537012.5.peg.1967.site.16, 71, 122, 193
537012.5.peg.1960.site.1, 2, 130, 132
537012.5.peg.1960.site.2, 0, 130, 130
537012.5.peg.1960.site.3, 7, 130, 137
537012.5.peg.1960.site.4, 5, 130, 135
537012.5.peg.1960.site.5, 0, 128, 128
537012.5.peg.1960.site.6, 35, 130, 165
537012.5.peg.1960.site.7, 4, 128, 132
537012.5.peg.1960.site.8, 2, 129, 131
537012.5.peg.1960.site.9, 5, 130, 135
537012.5.peg.1960.site.10, 2, 130, 132
537012.5.peg.1960.site.11, 5, 130, 135
537012.5.peg.1960.site.12, 119, 130, 249
537012.5.peg.1960.site.13, 6, 130, 136
537012.5.peg.1960.site.14, 1, 128, 129
537012.5.peg.1960.site.15, 5, 130, 135
537012.5.peg.1960.site.16, 5, 130, 135
537012.5.peg.1960.site.17, 0, 130, 130
537012.5.peg.1960.site.18, 5, 130, 135
537012.5.peg.1960.site.19, 5, 130, 135
537012.5.peg.1960.site.20, 5, 129, 134
537012.5.peg.1960.site.21, 2, 130, 132
537012.5.peg.1960.site.22, 1, 130, 131
537012.5.peg.1960.site.23, 4, 128, 132
537012.5.peg.1960.site.24, 7, 130, 137
537012.5.peg.1961.site.1, 21, 130, 151
537012.5.peg.1961.site.2, 21, 130, 151
537012.5.peg.1961.site.3, 2, 129, 131
537012.5.peg.1961.site.4, 98, 128, 226
537012.5.peg.1961.site.5, 11, 130, 141
537012.5.peg.1961.site.6, 22, 130, 152
537012.5.peg.1961.site.7, 3, 130, 133
537012.5.peg.1961.site.8, 3, 129, 132
537012.5.peg.1961.site.9, 8, 130, 138
537012.5.peg.1961.site.10, 4, 130, 134
537012.5.peg.1961.site.11, 5, 130, 135
537012.5.peg.1961.site.12, 9, 130, 139
537012.5.peg.1961.site.13, 1, 130, 131
537012.5.peg.1961.site.14, 26, 128, 154
537012.5.peg.1961.site.15, 2, 129, 131
537012.5.peg.1961.site.16, 27, 130, 157
537012.5.peg.1961.site.17, 1, 129, 130
537012.5.peg.1961.site.18, 9, 128, 137
537012.5.peg.1961.site.19, 0, 130, 130
537012.5.peg.1961.site.20, 4, 128, 132
537012.5.peg.1961.site.21, 3, 130, 133
537012.5.peg.1961.site.22, 2, 130, 132
537012.5.peg.1961.site.23, 5, 130, 135
537012.5.peg.1961.site.24, 1, 130, 131
537012.5.peg.1961.site.25, 21, 130, 151
537012.5.peg.1961.site.26, 5, 130, 135
537012.5.peg.1961.site.27, 2, 129, 131
537012.5.peg.1961.site.28, 4, 128, 132
537012.5.peg.1961.site.29, 1, 129, 130
537012.5.peg.1961.site.30, 2, 130, 132
537012.5.peg.1961.site.31, 3, 130, 133
537012.5.peg.1961.site.32, 5, 130, 135
537012.5.peg.1961.site.33, 14, 130, 144
537012.5.peg.1961.site.34, 4, 128, 132
537012.5.peg.1962.site.1, 0, 125, 125
537012.5.peg.1962.site.2, 8, 126, 134
537012.5.peg.1962.site.3, 4, 125, 129
537012.5.peg.1962.site.4, 2, 127, 129
537012.5.peg.1962.site.5, 5, 129, 134
537012.5.peg.1962.site.6, 3, 130, 133
537012.5.peg.1962.site.7, 5, 130, 135
537012.5.peg.1962.site.8, 23, 127, 150
537012.5.peg.1962.site.9, 34, 127, 161
537012.5.peg.1962.site.10, 3, 130, 133
537012.5.peg.1962.site.11, 44, 129, 173
537012.5.peg.1962.site.12, 9, 128, 137
537012.5.peg.1962.site.13, 19, 129, 148
537012.5.peg.1962.site.14, 5, 130, 135
537012.5.peg.1962.site.15, 5, 130, 135
537012.5.peg.1962.site.16, 5, 130, 135
537012.5.peg.1962.site.17, 3, 130, 133
537012.5.peg.1962.site.18, 2, 130, 132
537012.5.peg.1962.site.19, 5, 130, 135
537012.5.peg.1962.site.20, 9, 127, 136
537012.5.peg.1962.site.21, 50, 129, 179
537012.5.peg.1962.site.22, 5, 130, 135
537012.5.peg.1962.site.23, 2, 130, 132
537012.5.peg.1962.site.24, 0, 130, 130
537012.5.peg.1962.site.25, 5, 130, 135
537012.5.peg.1962.site.26, 36, 128, 164
537012.5.peg.1962.site.27, 1, 130, 131
537012.5.peg.1962.site.28, 8, 128, 136
537012.5.peg.1962.site.29, 20, 130, 150
537012.5.peg.1962.site.30, 13, 129, 142
537012.5.peg.1962.site.31, 23, 130, 153
537012.5.peg.1963.site.1, 93, 124, 217
537012.5.peg.1963.site.2, 10, 126, 136
537012.5.peg.1963.site.3, 8, 127, 135
537012.5.peg.1963.site.4, 9, 123, 132
537012.5.peg.1963.site.5, 4, 124, 128
537012.5.peg.1963.site.6, 10, 126, 136
537012.5.peg.1963.site.7, 1, 128, 129
537012.5.peg.1963.site.8, 4, 126, 130
537012.5.peg.1963.site.9, 4, 125, 129
537012.5.peg.1963.site.10, 1, 127, 128
537012.5.peg.1963.site.11, 2, 127, 129
537012.5.peg.1963.site.12, 10, 125, 135
537012.5.peg.1963.site.13, 1, 126, 127
537012.5.peg.1963.site.14, 1, 127, 128
537012.5.peg.1963.site.15, 7, 127, 134
537012.5.peg.1963.site.16, 1, 125, 126
537012.5.peg.1963.site.17, 7, 126, 133
537012.5.peg.1963.site.18, 1, 125, 126
537012.5.peg.1963.site.19, 4, 125, 129
537012.5.peg.981.site.1, 11, 128, 139
537012.5.peg.981.site.2, 6, 127, 133
537012.5.peg.981.site.3, 6, 127, 133
537012.5.peg.981.site.4, 106, 127, 233
537012.5.peg.981.site.5, 5, 127, 132
537012.5.peg.981.site.6, 87, 126, 213
537012.5.peg.981.site.7, 4, 127, 131
537012.5.peg.981.site.8, 3, 128, 131
537012.5.peg.981.site.9, 19, 125, 144
537012.5.peg.981.site.10, 7, 128, 135
537012.5.peg.981.site.11, 127, 128, 255
537012.5.peg.981.site.12, 4, 126, 130
537012.5.peg.981.site.13, 0, 129, 129
537012.5.peg.981.site.14, 1, 128, 129
537012.5.peg.981.site.15, 2, 129, 131
537012.5.peg.981.site.16, 4, 126, 130
537012.5.peg.981.site.17, 0, 128, 128
537012.5.peg.981.site.18, 17, 129, 146
537012.5.peg.981.site.19, 1, 129, 130
537012.5.peg.981.site.20, 47, 126, 173
537012.5.peg.981.site.21, 57, 127, 184
537012.5.peg.981.site.22, 1, 127, 128
537012.5.peg.981.site.23, 1, 128, 129
537012.5.peg.981.site.24, 1, 128, 129
537012.5.peg.981.site.25, 74, 126, 200
537012.5.peg.981.site.26, 2, 127, 129
