,X,Y,Z,-40.53099688
12621,241.9706381,0.073034304,-100.5815317,
12622,241.9706381,0.073634789,-102.5126894,
12623,241.9706381,0.074235273,-104.4693598,
12624,241.9706381,0.074835758,-106.4513327,
12625,241.9706381,0.075436242,-108.4583997,
12626,241.9706381,0.076036727,-110.4903546,
12627,241.9706381,0.076637211,-112.5469925,
12628,241.9706381,0.077237696,-114.628111,
12629,241.9706381,0.07783818,-116.733509,
12630,241.9706381,0.078438665,-118.8629874,
12631,241.9706381,0.079039149,-121.016349,
12632,241.9706381,0.079639634,-123.1933982,
12633,241.9706381,0.080240118,-125.3939412,
12634,241.9706381,0.080840603,-127.6177859,
12635,241.9706381,0.081441087,-129.864742,
12636,241.9706381,0.082041572,-132.1346207,
12637,241.9706381,0.082642056,-134.4272351,
12638,241.9706381,0.083242541,-136.7423997,
12639,241.9706381,0.083843025,-139.079931,
12640,241.9706381,0.08444351,-141.4396467,
12641,241.9706381,0.085043994,-143.8213664,
12642,241.9706381,0.085644479,-146.2249111,
12643,241.9706381,0.086244963,-148.6501035,
12644,241.9706381,0.086845448,-151.0967678,
12645,241.9706381,0.087445932,-153.5647297,
12646,241.9706381,0.088046417,-156.0538165,
12647,241.9706381,0.088646901,-158.5638568,
12648,241.9706381,0.089247386,-161.094681,
12649,241.9706381,0.08984787,-163.6461207,
12650,241.9706381,0.090448355,-166.2180091,
12651,241.9706381,0.091048839,-168.8101808,
12652,241.9706381,0.091649324,-171.4224718,
12653,241.9706381,0.092249808,-174.0547194,
12654,241.9706381,0.092850293,-176.7067627,
12655,241.9706381,0.093450777,-179.3784416,
12656,241.9706381,0.094051262,-182.0695979,
12657,241.9706381,0.094651746,-184.7800744,
12658,241.9706381,0.095252231,-187.5097154,
12659,241.9706381,0.095852715,-190.2583664,
12660,241.9706381,0.0964532,-193.0258744,
12661,241.9706381,0.097053684,-195.8120875,
12662,241.9706381,0.097654169,-198.6168553,
12663,241.9706381,0.098254653,-201.4400284,
12664,241.9706381,0.098855138,-204.2814588,
12665,241.9706381,0.099455622,-207.1409998,
12666,241.9706381,0.100056107,-210.018506,
12667,241.9706381,0.100656591,-212.9138328,
12668,241.9706381,0.101257076,-215.8268374,
12669,241.9706381,0.10185756,-218.7573777,
12670,241.9706381,0.102458045,-221.7053131,
12671,241.9706381,0.103058529,-224.6705039,
12672,241.9706381,0.103659014,-227.6528119,
12673,241.9706381,0.104259498,-230.6520998,
12674,241.9706381,0.104859983,-233.6682314,
12675,241.9706381,0.105460467,-236.7010719,
12676,241.9706381,0.106060952,-239.7504872,
12677,241.9706381,0.106661436,-242.8163448,
12678,241.9706381,0.107261921,-245.8985129,
12679,241.9706381,0.107862405,-248.9968609,
12680,241.9706381,0.10846289,-252.1112593,
12681,241.9706381,0.109063374,-255.2415796,
12682,241.9706381,0.109663859,-258.3876945,
12683,241.9706381,0.110264343,-261.5494776,
12684,241.9706381,0.110864828,-264.7268035,
12685,241.9706381,0.111465312,-267.919548,
12686,241.9706381,0.112065797,-271.1275877,
12687,241.9706381,0.112666281,-274.3508003,
12688,241.9706381,0.113266766,-277.5890645,
12689,241.9706381,0.11386725,-280.8422599,
12690,241.9706381,0.114467735,-284.1102673,
12691,241.9706381,0.115068219,-287.3929681,
12692,241.9706381,0.115668704,-290.6902449,
12693,241.9706381,0.116269188,-294.0019813,
12694,241.9706381,0.116869673,-297.3280616,
12695,241.9706381,0.117470157,-300.6683712,
12696,241.9706381,0.118070642,-304.0227964,
12697,241.9706381,0.118671126,-307.3912243,
12698,241.9706381,0.119271611,-310.7735429,
12699,241.9706381,0.119872095,-314.1696414,
12700,241.9706381,0.12047258,-317.5794094,
12701,241.9706381,0.121073064,-321.0027378,
12702,241.9706381,0.121673549,-324.439518,
12703,241.9706381,0.122274033,-327.8896426,
12704,241.9706381,0.122874518,-331.3530049,
12705,241.9706381,0.123475002,-334.8294988,
12706,241.9706381,0.124075487,-338.3190195,
12707,241.9706381,0.124675971,-341.8214627,
12708,241.9706381,0.125276456,-345.336725,
12709,241.9706381,0.12587694,-348.8647039,
12710,241.9706381,0.126477425,-352.4052974,
12711,241.9706381,0.127077909,-355.9584047,
12712,241.9706381,0.127678394,-359.5239256,
12713,241.9706381,0.128278878,-363.1017606,
12714,241.9706381,0.128879363,-366.6918111,
12715,241.9706381,0.129479847,-370.2939792,
12716,241.9706381,0.130080332,-373.9081678,
12717,241.9706381,0.130680816,-377.5342804,
12718,241.9706381,0.131281301,-381.1722216,
12719,241.9706381,0.131881785,-384.8218964,
12720,241.9706381,0.13248227,-388.4832106,
12721,241.9706381,0.133082754,-392.1560709,
12722,241.9706381,0.133683239,-395.8403844,
12723,241.9706381,0.134283723,-399.5360592,
12724,241.9706381,0.134884208,-403.2430041,
12725,241.9706381,0.135484692,-406.9611284,
12726,241.9706381,0.136085177,-410.6903421,
12727,241.9706381,0.136685661,-414.4305562,
12728,241.9706381,0.137286146,-418.181682,
12729,241.9706381,0.13788663,-421.9436317,
12730,241.9706381,0.138487115,-425.7163181,
12731,241.9706381,0.139087599,-429.4996546,
12732,241.9706381,0.139688084,-433.2935555,
12733,241.9706381,0.140288568,-437.0979354,
12734,241.9706381,0.140889053,-440.9127097,
12735,241.9706381,0.141489537,-444.7377946,
12736,241.9706381,0.142090022,-448.5731067,
12737,241.9706381,0.142690506,-452.4185633,
12738,241.9706381,0.143290991,-456.2740823,
12739,241.9706381,0.143891475,-460.1395824,
12740,241.9706381,0.14449196,-464.0149827,
12741,241.9706381,0.145092444,-467.9002029,
12742,241.9706381,0.145692929,-471.7951634,
12743,241.9706381,0.146293413,-475.6997852,
12744,241.9706381,0.146893898,-479.6139899,
12745,241.9706381,0.147494382,-483.5376995,
12746,241.9706381,0.148094867,-487.4708368,
12747,241.9706381,0.148695351,-491.4133251,
12748,241.9706381,0.149295836,-495.3650882,
12749,241.9706381,0.14989632,-499.3260505,
12750,246.6913186,0.00037568,-143.5395674,
12751,246.6913186,0.000976164,-139.8408358,
12752,246.6913186,0.001576649,-136.3179919,
12753,246.6913186,0.002177133,-132.8989182,
12754,246.6913186,0.002777618,-129.561155,
12755,246.6913186,0.003378102,-126.2973971,
12756,246.6913186,0.003978587,-123.104938,
12757,246.6913186,0.004579071,-119.9825802,
12758,246.6913186,0.005179556,-116.9296395,
12759,246.6913186,0.00578004,-113.9455991,
12760,246.6913186,0.006380525,-111.0299845,
12761,246.6913186,0.006981009,-108.1823192,
12762,246.6913186,0.007581494,-105.4021108,
12763,246.6913186,0.008181978,-102.6888484,
12764,246.6913186,0.008782463,-100.042005,
12765,246.6913186,0.009382947,-97.46104017,
12766,246.6913186,0.009983432,-94.9454035,
12767,246.6913186,0.010583916,-92.49453741,
12768,246.6913186,0.011184401,-90.10787959,
12769,246.6913186,0.011784885,-87.78486501,
12770,246.6913186,0.01238537,-85.52492758,
12771,246.6913186,0.012985854,-83.3275014,
12772,246.6913186,0.013586339,-81.19202188,
12773,246.6913186,0.014186823,-79.11792652,
12774,246.6913186,0.014787308,-77.10465561,
12775,246.6913186,0.015387792,-75.1516528,
12776,246.6913186,0.015988277,-73.25836545,
12777,246.6913186,0.016588761,-71.42424502,
12778,246.6913186,0.017189246,-69.64874734,
12779,246.6913186,0.01778973,-67.93133278,
12780,246.6913186,0.018390215,-66.27146646,
12781,246.6913186,0.018990699,-64.66861832,
12782,246.6913186,0.019591184,-63.12226328,
12783,246.6913186,0.020191668,-61.63188123,
12784,246.6913186,0.020792153,-60.19695712,
12785,246.6913186,0.021392637,-58.81698101,
12786,246.6913186,0.021993122,-57.49144802,
12787,246.6913186,0.022593606,-56.21985838,
12788,246.6913186,0.023194091,-55.00171741,
12789,246.6913186,0.023794575,-53.83653551,
12790,246.6913186,0.02439506,-52.72382812,
12791,246.6913186,0.024995544,-51.6631157,
12792,246.6913186,0.025596029,-50.6539237,
12793,246.6913186,0.026196513,-49.69578252,
12794,246.6913186,0.026796998,-48.78822747,
12795,246.6913186,0.027397482,-47.93079874,
12796,246.6913186,0.027997967,-47.12304133,
12797,246.6913186,0.028598451,-46.36450502,
12798,246.6913186,0.029198936,-45.65474432,
12799,246.6913186,0.02979942,-44.99331841,
12800,246.6913186,0.030399905,-44.37979112,
12801,246.6913186,0.031000389,-43.81373085,
12802,246.6913186,0.031600874,-43.29471051,
12803,246.6913186,0.032201358,-42.82230753,
12804,246.6913186,0.032801843,-42.39610373,
12805,246.6913186,0.033402327,-42.01568532,
12806,246.6913186,0.034002812,-41.68064283,
12807,246.6913186,0.034603296,-41.39057107,
12808,246.6913186,0.035203781,-41.14506907,
12809,246.6913186,0.035804265,-40.94374003,
12810,246.6913186,0.03640475,-40.78619128,
12811,246.6913186,0.037005234,-40.67203421,
12812,246.6913186,0.037605719,-40.60088425,
12813,246.6913186,0.038206203,-40.57236078,
12814,246.6913186,0.038806688,-40.58608713,
12815,246.6913186,0.039407172,-40.64169051,
12816,246.6913186,0.040007657,-40.73880194,
12817,246.6913186,0.040608141,-40.87705624,
12818,246.6913186,0.041208626,-41.05609195,
12819,246.6913186,0.04180911,-41.27555134,
12820,246.6913186,0.042409595,-41.53508027,
12821,246.6913186,0.043010079,-41.83432826,
12822,246.6913186,0.043610564,-42.17294835,
12823,246.6913186,0.044211048,-42.55059711,
12824,246.6913186,0.044811533,-42.96693458,
12825,246.6913186,0.045412017,-43.42162422,
12826,246.6913186,0.046012502,-43.91433288,
12827,246.6913186,0.046612986,-44.44473077,
12828,246.6913186,0.047213471,-45.01249138,
12829,246.6913186,0.047813955,-45.6172915,
12830,246.6913186,0.04841444,-46.2588111,
12831,246.6913186,0.049014924,-46.93673337,
12832,246.6913186,0.049615409,-47.65074463,
12833,246.6913186,0.050215893,-48.40053433,
12834,246.6913186,0.050816378,-49.18579496,
12835,246.6913186,0.051416862,-50.00622207,
12836,246.6913186,0.052017347,-50.86151419,
12837,246.6913186,0.052617831,-51.75137284,
12838,246.6913186,0.053218316,-52.67550242,
12839,246.6913186,0.0538188,-53.63361027,
12840,246.6913186,0.054419285,-54.62540656,
12841,246.6913186,0.055019769,-55.65060427,
12842,246.6913186,0.055620254,-56.70891921,
12843,246.6913186,0.056220738,-57.8000699,
12844,246.6913186,0.056821223,-58.92377763,
12845,246.6913186,0.057421707,-60.07976633,
12846,246.6913186,0.058022192,-61.26776263,
12847,246.6913186,0.058622676,-62.48749577,
12848,246.6913186,0.059223161,-63.73869759,
12849,246.6913186,0.059823645,-65.02110249,
12850,246.6913186,0.06042413,-66.33444742,
12851,246.6913186,0.061024614,-67.67847182,
12852,246.6913186,0.061625099,-69.05291762,
12853,246.6913186,0.062225583,-70.4575292,
12854,246.6913186,0.062826068,-71.89205335,
12855,246.6913186,0.063426552,-73.35623927,
12856,246.6913186,0.064027037,-74.84983849,
12857,246.6913186,0.064627521,-76.37260491,
12858,246.6913186,0.065228006,-77.92429474,
12859,246.6913186,0.06582849,-79.50466644,
12860,246.6913186,0.066428975,-81.11348078,
12861,246.6913186,0.067029459,-82.75050071,
12862,246.6913186,0.067629944,-84.41549143,
12863,246.6913186,0.068230428,-86.10822028,
12864,246.6913186,0.068830913,-87.8284568,
12865,246.6913186,0.069431397,-89.57597262,
12866,246.6913186,0.070031882,-91.35054151,
12867,246.6913186,0.070632366,-93.15193931,
12868,246.6913186,0.071232851,-94.97994393,
12869,246.6913186,0.071833335,-96.83433531,
12870,246.6913186,0.07243382,-98.71489539,
12871,246.6913186,0.073034304,-100.6214081,
12872,246.6913186,0.073634789,-102.5536595,
12873,246.6913186,0.074235273,-104.5114373,
12874,246.6913186,0.074835758,-106.4945313,
12875,246.6913186,0.075436242,-108.5027333,
12876,246.6913186,0.076036727,-110.5358368,
12877,246.6913186,0.076637211,-112.5936372,
12878,246.6913186,0.077237696,-114.675932,
12879,246.6913186,0.07783818,-116.7825201,
12880,246.6913186,0.078438665,-118.9132026,
12881,246.6913186,0.079039149,-121.067782,
12882,246.6913186,0.079639634,-123.2460629,
12883,246.6913186,0.080240118,-125.4478515,
12884,246.6913186,0.080840603,-127.6729557,
12885,246.6913186,0.081441087,-129.9211851,
12886,246.6913186,0.082041572,-132.1923511,
12887,246.6913186,0.082642056,-134.4862667,
12888,246.6913186,0.083242541,-136.8027465,
12889,246.6913186,0.083843025,-139.1416069,
12890,246.6913186,0.08444351,-141.5026656,
12891,246.6913186,0.085043994,-143.8857423,
12892,246.6913186,0.085644479,-146.290658,
12893,246.6913186,0.086244963,-148.7172354,
12894,246.6913186,0.086845448,-151.1652987,
12895,246.6913186,0.087445932,-153.6346735,
12896,246.6913186,0.088046417,-156.1251872,
12897,246.6913186,0.088646901,-158.6366686,
12898,246.6913186,0.089247386,-161.1689477,
12899,246.6913186,0.08984787,-163.7218565,
12900,246.6913186,0.090448355,-166.2952279,
12901,246.6913186,0.091048839,-168.8888967,
12902,246.6913186,0.091649324,-171.5026988,
12903,246.6913186,0.092249808,-174.1364717,
12904,246.6913186,0.092850293,-176.7900542,
12905,246.6913186,0.093450777,-179.4632864,
12906,246.6913186,0.094051262,-182.1560101,
12907,246.6913186,0.094651746,-184.8680681,
12908,246.6913186,0.095252231,-187.5993046,
12909,246.6913186,0.095852715,-190.3495653,
12910,246.6913186,0.0964532,-193.118697,
12911,246.6913186,0.097053684,-195.9065479,
12912,246.6913186,0.097654169,-198.7129675,
12913,246.6913186,0.098254653,-201.5378066,
12914,246.6913186,0.098855138,-204.3809172,
12915,246.6913186,0.099455622,-207.2421524,
12916,246.6913186,0.100056107,-210.1213668,
12917,246.6913186,0.100656591,-213.0184161,
12918,246.6913186,0.101257076,-215.9331572,
12919,246.6913186,0.10185756,-218.8654481,
12920,246.6913186,0.102458045,-221.8151483,
12921,246.6913186,0.103058529,-224.782118,
12922,246.6913186,0.103659014,-227.766219,
12923,246.6913186,0.104259498,-230.767314,
12924,246.6913186,0.104859983,-233.7852669,
12925,246.6913186,0.105460467,-236.8199427,
12926,246.6913186,0.106060952,-239.8712075,
12927,246.6913186,0.106661436,-242.9389287,
12928,246.6913186,0.107261921,-246.0229745,
12929,246.6913186,0.107862405,-249.1232143,
12930,246.6913186,0.10846289,-252.2395187,
12931,246.6913186,0.109063374,-255.3717591,
12932,246.6913186,0.109663859,-258.5198083,
12933,246.6913186,0.110264343,-261.6835397,
12934,246.6913186,0.110864828,-264.8628281,
12935,246.6913186,0.111465312,-268.0575491,
12936,246.6913186,0.112065797,-271.2675795,
12937,246.6913186,0.112666281,-274.4927969,
12938,246.6913186,0.113266766,-277.7330801,
12939,246.6913186,0.11386725,-280.9883086,
12940,246.6913186,0.114467735,-284.2583631,
12941,246.6913186,0.115068219,-287.5431252,
12942,246.6913186,0.115668704,-290.8424774,
12943,246.6913186,0.116269188,-294.1563033,
12944,246.6913186,0.116869673,-297.4844872,
12945,246.6913186,0.117470157,-300.8269145,
12946,246.6913186,0.118070642,-304.1834715,
12947,246.6913186,0.118671126,-307.5540453,
12948,246.6913186,0.119271611,-310.938524,
12949,246.6913186,0.119872095,-314.3367965,
12950,246.6913186,0.12047258,-317.7487528,
12951,246.6913186,0.121073064,-321.1742834,
12952,246.6913186,0.121673549,-324.61328,
12953,246.6913186,0.122274033,-328.0656351,
12954,246.6913186,0.122874518,-331.5312418,
12955,246.6913186,0.123475002,-335.0099944,
12956,246.6913186,0.124075487,-338.5017877,
12957,246.6913186,0.124675971,-342.0065177,
12958,246.6913186,0.125276456,-345.5240808,
12959,246.6913186,0.12587694,-349.0543744,
12960,246.6913186,0.126477425,-352.5972969,
12961,246.6913186,0.127077909,-356.1527472,
12962,246.6913186,0.127678394,-359.720625,
12963,246.6913186,0.128278878,-363.300831,
12964,246.6913186,0.128879363,-366.8932666,
12965,246.6913186,0.129479847,-370.4978338,
12966,246.6913186,0.130080332,-374.1144355,
12967,246.6913186,0.130680816,-377.7429753,
12968,246.6913186,0.131281301,-381.3833576,
12969,246.6913186,0.131881785,-385.0354875,
12970,246.6913186,0.13248227,-388.6992709,
12971,246.6913186,0.133082754,-392.3746143,
12972,246.6913186,0.133683239,-396.061425,
12973,246.6913186,0.134283723,-399.759611,
12974,246.6913186,0.134884208,-403.469081,
12975,246.6913186,0.135484692,-407.1897443,
12976,246.6913186,0.136085177,-410.9215112,
12977,246.6913186,0.136685661,-414.6642923,
12978,246.6913186,0.137286146,-418.4179991,
12979,246.6913186,0.13788663,-422.1825437,
12980,246.6913186,0.138487115,-425.957839,
12981,246.6913186,0.139087599,-429.7437984,
12982,246.6913186,0.139688084,-433.5403359,
12983,246.6913186,0.140288568,-437.3473665,
12984,246.6913186,0.140889053,-441.1648055,
12985,246.6913186,0.141489537,-444.9925688,
12986,246.6913186,0.142090022,-448.8305733,
12987,246.6913186,0.142690506,-452.6787363,
12988,246.6913186,0.143290991,-456.5369755,
12989,246.6913186,0.143891475,-460.4052097,
12990,246.6913186,0.14449196,-464.2833579,
12991,246.6913186,0.145092444,-468.17134,
12992,246.6913186,0.145692929,-472.0690762,
12993,246.6913186,0.146293413,-475.9764876,
12994,246.6913186,0.146893898,-479.8934956,
12995,246.6913186,0.147494382,-483.8200225,
12996,246.6913186,0.148094867,-487.7559909,
12997,246.6913186,0.148695351,-491.7013241,
12998,246.6913186,0.149295836,-495.6559459,
12999,246.6913186,0.14989632,-499.6197808,
13000,251.4119991,0.00037568,-143.5394378,
13001,251.4119991,0.000976164,-139.837309,
13002,251.4119991,0.001576649,-136.3123209,
13003,251.4119991,0.002177133,-132.8922734,
13004,251.4119991,0.002777618,-129.5541239,
13005,251.4119991,0.003378102,-126.2902556,
13006,251.4119991,0.003978587,-123.0978118,
13007,251.4119991,0.004579071,-119.9755227,
13008,251.4119991,0.005179556,-116.9226688,
13009,251.4119991,0.00578004,-113.9387161,
13010,251.4119991,0.006380525,-111.0231822,
13011,251.4119991,0.006981009,-108.1755873,
13012,251.4119991,0.007581494,-105.3954381,
13013,251.4119991,0.008181978,-102.6822242,
13014,251.4119991,0.008782463,-100.0354196,
13015,251.4119991,0.009382947,-97.4544851,
13016,251.4119991,0.009983432,-94.93887171,
