"species_id","midas_number"
"Pseudomonas_sp_59155","59155"
"Bosea_sp_59154","59154"
"Bradyrhizobium_sp_59157","59157"
"Rhizobium_sp_59156","59156"
"Cupriavidus_basilensis_59159","59159"
"Weissella_confusa_59158","59158"
"Burkholderia_sp_53411","53411"
"Helicobacter_pylori_50266","50266"
"Campylobacter_gracilis_61787","61787"
"Campylobacter_showae_61786","61786"
"Clostridium_hylemonae_61789","61789"
"Cobetia_crustatorum_61788","61788"
"Francisella_noatunensis_47799","47799"
"Cycloclasticus_pugetii_55016","55016"
"Megasphaera_genomosp_55017","55017"
"Enterobacter_cloacae_55011","55011"
"Ochrobactrum_sp_61332","61332"
"Arthrobacter_phenanthrenivorans_61333","61333"
"Campylobacter_concisus_61330","61330"
"Campylobacter_hominis_61331","61331"
"Chryseobacterium_taiwanense_61336","61336"
"Rhizobium_sp_61337","61337"
"Streptomyces_vietnamensis_61334","61334"
"Flavobacterium_reichenbachii_61335","61335"
"Polaromonas_naphthalenivorans_61338","61338"
"Ramlibacter_tataouinensis_61339","61339"
"Knoellia_sinensis_60319","60319"
"Knoellia_aerolata_60318","60318"
"Knoellia_flava_60317","60317"
"Lysobacter_daejeonensis_60316","60316"
"Pontibacillus_yanchengensis_60315","60315"
"Pontibacillus_chungwhensis_60314","60314"
"Pontibacillus_litoralis_60313","60313"
"Francisella_sp_60312","60312"
"Skermanella_stibiiresistens_60311","60311"
"Adlercreutzia_equolifaciens_60310","60310"
"Lactobacillus_fabifermentans_50692","50692"
"Lachnospiraceae_bacterium_56275","56275"
"Escherichia_albertii_56276","56276"
"Leucobacter_komagatae_61808","61808"
"Cylindrospermum_stagnale_61809","61809"
"Chryseobacterium_piperi_61804","61804"
"Lentibacillus_sp_61805","61805"
"Aeromonas_sp_61806","61806"
"Streptomyces_toyocaensis_61807","61807"
"Helicobacter_winghamensis_61800","61800"
"Oxalobacter_formigenes_61801","61801"
"Oxalobacter_formigenes_61802","61802"
"Mitsuaria_sp_61803","61803"
"Bartonella_vinsonii_52598","52598"
"Frankia_sp_52591","52591"
"Bacillus_oceanisediminis_53318","53318"
"Vibrio_navarrensis_57328","57328"
"Brevibacillus_laterosporus_57324","57324"
"Vibrio_cholerae_57327","57327"
"Butyrivibrio_sp_57321","57321"
"Acinetobacter_baumannii_57323","57323"
"Leuconostoc_mesenteroides_56895","56895"
"Dickeya_zeae_56890","56890"
"Streptomyces_wedmorensis_56899","56899"
"Clostridium_tetani_58149","58149"
"Enterobacter_cloacae_58148","58148"
"Rothia_mucilaginosa_58144","58144"
"Burkholderia_xenovorans_58147","58147"
"Capnocytophaga_cynodegmi_58146","58146"
"Helicobacter_pylori_58141","58141"
"Gardnerella_vaginalis_58140","58140"
"Aggregatibacter_aphrophilus_58143","58143"
"Enterobacter_asburiae_58142","58142"
"Phascolarctobacterium_sp_59818","59818"
"Phascolarctobacterium_succinatutens_59819","59819"
"Duganella_zoogloeoides_59810","59810"
"Azoarcus_toluclasticus_59811","59811"
"OP9_bacterium_59812","59812"
"OP9_bacterium_59813","59813"
"Streptomyces_sp_59814","59814"
"Pseudomonas_fluorescens_59815","59815"
"Staphylococcus_xylosus_59816","59816"
"Phascolarctobacterium_sp_59817","59817"
"Kurthia_sp_58369","58369"
"Clostridium_sp_58368","58368"
"Pantoea_rwandensis_58499","58499"
"Pantoea_rodasii_58498","58498"
"Idiomarina_xiamenensis_62203","62203"
"Aeromonas_encheleia_62202","62202"
"Faecalibacterium_prausnitzii_62201","62201"
"Coprococcus_catus_62200","62200"
"Microlunatus_phosphovorus_58361","58361"
"Campylobacter_insulaenigrae_58360","58360"
"Alistipes_sp_58363","58363"
"Neisseria_shayeganii_58362","58362"
"Anaerococcus_senegalensis_58365","58365"
"Alistipes_senegalensis_58364","58364"
"Bacteroides_oleiciplenus_62209","62209"
"Chryseobacterium_indologenes_54335","54335"
"Bacillus_licheniformis_54104","54104"
"Peptostreptococcaceae_bacterium_58651","58651"
"Hahella_ganghwensis_58874","58874"
"Stenotrophomonas_maltophilia_58653","58653"
"Halomonas_sp_58652","58652"
"Mycobacterium_sp_58655","58655"
"Sphingopyxis_sp_58654","58654"
"Thiovulum_sp_59368","59368"
"Halomonas_sp_59369","59369"
"Acetobacter_nitrogenifigens_58657","58657"
"Halomonas_stevensii_59362","59362"
"Alcanivorax_sp_59363","59363"
"Herbaspirillum_sp_59360","59360"
"Brevibacterium_massiliense_59361","59361"
"Microbacterium_sp_59366","59366"
"Thalassospira_profundimaris_59367","59367"
"Alcanivorax_hongdengensis_59364","59364"
"Alcanivorax_jadensis_59365","59365"
"Asaia_astilbis_59700","59700"
"Acholeplasma_axanthum_59887","59887"
"Arthrobacter_gangotriensis_59877","59877"
"Asaia_prunellae_59702","59702"
"Acetobacter_persici_59703","59703"
"Ruminococcus_sp_55468","55468"
"Erwinia_toletana_59872","59872"
"Prevotella_aurantiaca_59705","59705"
"Amphritea_japonica_59886","59886"
"Prevotella_dentasini_59706","59706"
"Yersinia_rohdei_34604","34604"
"Lactobacillus_farraginis_59707","59707"
"Nocardia_asteroides_44807","44807"
"Psychrobacter_sp_50528","50528"
"Desulfovibrio_piger_61475","61475"
"Eubacterium_ventriosum_61474","61474"
"Eubacterium_hallii_61477","61477"
"Pseudoflavonifractor_capillosus_61476","61476"
"Streptacidiphilus_melanogenes_61471","61471"
"Gramella_forsetii_61470","61470"
"Dorea_longicatena_61473","61473"
"Ruminococcus_obeum_61472","61472"
"Microbacterium_laevaniformans_55200","55200"
"Ruminococcus_callidus_61479","61479"
"Subdoligranulum_variabile_61478","61478"
"Anaerostipes_hadrus_55206","55206"
"Lactobacillus_jensenii_52961","52961"
"Sphingomonas_sp_60872","60872"
"Sphingobacteriaceae_bacterium_60873","60873"
"Campylobacter_sp_60870","60870"
"Sphingomonas_taxi_60871","60871"
"Listeriaceae_bacterium_60876","60876"
"Streptomyces_sp_60877","60877"
"Marine_actinobacterium_60874","60874"
"Marine_actinobacterium_60875","60875"
"Gallibacterium_genomosp_60878","60878"
"Gallibacterium_genomosp_60879","60879"
"Gemella_sanguinis_57791","57791"
"Veillonella_parvula_57794","57794"
"Leuconostoc_pseudomesenteroides_51925","51925"
"Bacillus_sp_58366","58366"
"Hylemonella_gracilis_62438","62438"
"Actinobacillus_ureae_62439","62439"
"Campylobacter_ureolyticus_62430","62430"
"Turicella_otitidis_62431","62431"
"Desulfovibrio_vulgaris_62432","62432"
"Singulisphaera_acidiphila_62433","62433"
"Muricauda_ruestringensis_62434","62434"
"Anaerophaga_thermohalophila_62435","62435"
"Leuconostoc_argentinum_62436","62436"
"Thioalkalivibrio_versutus_62437","62437"
"Spirochaeta_sp_60698","60698"
"Vibrio_sp_60699","60699"
"Curtobacterium_sp_60696","60696"
"Microbacterium_sp_60697","60697"
"Porphyrobacter_sp_60694","60694"
"Tolypothrix_bouteillei_60695","60695"
"Marinobacter_sp_60692","60692"
"Oceanicaulis_sp_60693","60693"
"Peptostreptococcaceae_bacterium_60690","60690"
"Halomonas_sp_60691","60691"
"Geobacillus_thermodenitrificans_53785","53785"
"Desulfocurvus_vexinensis_58800","58800"
"Desulfomicrobium_escambiense_58801","58801"
"Desulfonatronovibrio_hydrogenovorans_58802","58802"
"Desulfotomaculum_alcoholivorax_58803","58803"
"Desulfotomaculum_alkaliphilum_58804","58804"
"Desulfotomaculum_hydrothermale_58805","58805"
"Desulfotomaculum_thermocisternum_58806","58806"
"Desulfovermiculus_halophilus_58807","58807"
"Desulfovibrio_alcoholivorans_58808","58808"
"Desulfovibrio_alkalitolerans_58809","58809"
"Paenibacillus_vortex_54521","54521"
"Flavobacterium_sp_59179","59179"
"Bacillus_vireti_59178","59178"
"Nitrosomonas_cryotolerans_59177","59177"
"Methylomonas_sp_59176","59176"
"Xanthomonas_fragariae_59175","59175"
"Zeta_proteobacterium_59174","59174"
"Gamma_proteobacterium_59173","59173"
"Nitrolancetus_hollandicus_59172","59172"
"Glaciecola_psychrophila_59171","59171"
"Glaciecola_polaris_59170","59170"
"Bacteroides_caccae_53434","53434"
"Staphylococcus_arlettae_53435","53435"
"Corynebacterium_auriscanis_62694","62694"
"Leucothrix_mucor_62695","62695"
"Halomonas_sp_62696","62696"
"Clostridium_colicanis_62697","62697"
"Desmospora_sp_62690","62690"
"Peptoniphilus_indolicus_62691","62691"
"Prevotella_pallens_62692","62692"
"Streptococcus_infantis_62693","62693"
"Butyrivibrio_sp_54783","54783"
"Alloscardovia_omnicolens_54782","54782"
"Eggerthia_catenaformis_62698","62698"
"Selenomonas_sp_62699","62699"
"Flexistipes_sinusarabici_62193","62193"
"Treponema_primitia_62192","62192"
"Ensifer_sojae_62191","62191"
"Corynebacterium_mastitidis_58776","58776"
"Corynebacterium_pilosum_58777","58777"
"Corynebacterium_lubricantis_58774","58774"
"Waddlia_chondrophila_62190","62190"
"Corynebacterium_freiburgense_58772","58772"
"Corynebacterium_halotolerans_58773","58773"
"Corynebacterium_caspium_58770","58770"
"Corynebacterium_ciconiae_58771","58771"
"Thioalkalimicrobium_cyclicum_62197","62197"
"Corynebacterium_propinquum_58778","58778"
"Corynebacterium_ulceribovis_58779","58779"
"Paenibacillus_curdlanolyticus_62195","62195"
"Thermobacillus_composti_62194","62194"
"Cronobacter_helveticus_61318","61318"
"Dactylosporangium_aurantiacum_61319","61319"
"Cellvibrio_japonicus_61648","61648"
"Borrelia_spielmanii_61649","61649"
"Chthoniobacter_flavus_61646","61646"
"Cyanothece_sp_61647","61647"
"Arthrobacter_sp_61644","61644"
"Thauera_sp_61645","61645"
"Rhizobium_alamii_61642","61642"
"Glaciecola_arctica_61643","61643"
"Streptomyces_sp_61316","61316"
"Micromonospora_chokoriensis_61317","61317"
"Amycolatopsis_vancoresmycina_60999","60999"
"Neptuniibacter_caesariensis_60998","60998"
"Afifella_pfennigii_58679","58679"
"Colwellia_psychrerythraea_61115","61115"
"Tannerella_forsythia_60991","60991"
"Trichodesmium_erythraeum_60990","60990"
"Pimelobacter_simplex_60993","60993"
"Alteromonas_marina_60992","60992"
"Koribacter_versatilis_60995","60995"
"Sulfurihydrogenibium_azorense_60994","60994"
"Pseudomonas_fluorescens_60997","60997"
"Herminiimonas_arsenicoxydans_60996","60996"
"Streptococcus_mitis_61110","61110"
"Acidovorax_citrulli_61443","61443"
"Laribacter_hongkongensis_56529","56529"
"Gordonia_polyisoprenivorans_56253","56253"
"Bacillus_pumilus_56522","56522"
"Acinetobacter_baumannii_57698","57698"
"Bifidobacterium_gallinarum_57128","57128"
"Amycolatopsis_thermoflava_57694","57694"
"Novosphingobium_pentaromativorans_57695","57695"
"Acinetobacter_sp_57696","57696"
"Pseudomonas_fluorescens_57697","57697"
"Rhizobium_mesoamericanum_57690","57690"
"Haemophilus_parainfluenzae_57123","57123"
"Desulfitobacterium_hafniense_57693","57693"
"Methylotenera_mobilis_61868","61868"
"Coraliomargarita_akajimensis_61869","61869"
"Thermovirga_lienii_61862","61862"
"Spirillospora_albida_61863","61863"
"Campylobacter_volucris_61860","61860"
"Sideroxydans_lithotrophicus_61861","61861"
"Rubidibacter_lacunae_61866","61866"
"Hyphomicrobium_denitrificans_61867","61867"
"Nitrosospira_sp_61864","61864"
"Hirschia_baltica_61865","61865"
"Geobacillus_sp_60191","60191"
"Clostridium_saccharobutylicum_60190","60190"
"Actinoplanes_sp_60193","60193"
"Sphingobacterium_paucimobilis_60192","60192"
"Bacillus_sp_60195","60195"
"Sphingobium_ummariense_60194","60194"
"Formosa_agariphila_60197","60197"
"Paucisalibacillus_sp_60196","60196"
"Bacillus_sp_60199","60199"
"Bacillus_sp_60198","60198"
"Sphingomonas_melonis_46852","46852"
"Fusobacterium_nucleatum_57345","57345"
"Enterobacter_cloacae_58479","58479"
"Sporosarcina_newyorkensis_62264","62264"
"Acetobacter_pasteurianus_62597","62597"
"Acetobacter_pasteurianus_62596","62596"
"SAR406_cluster_62595","62595"
"Bacteroidetes_bacterium_62594","62594"
"Anaerococcus_sp_62593","62593"
"Clostridiales_bacterium_62592","62592"
"Clostridiales_bacterium_62591","62591"
"Deinococcus_peraridilitoris_62590","62590"
"Sphingobium_yanoikuyae_58162","58162"
"Streptococcus_sanguinis_58161","58161"
"Borrelia_hermsii_58160","58160"
"Pseudomonas_fluorescens_58167","58167"
"Methylobacter_tundripaludum_58166","58166"
"Gluconacetobacter_oboediens_62599","62599"
"Acetobacter_pasteurianus_62598","62598"
"Rhizobium_sp_60735","60735"
"Paenibacillus_sp_60734","60734"
"Methylibium_sp_60737","60737"
"Rhizobium_sp_60736","60736"
"Planomicrobium_sp_60731","60731"
"Clostridium_sp_60730","60730"
"Modulibacteria_UASB270_60733","60733"
"Modulibacteria_UASB14_60732","60732"
"Methylibium_sp_60739","60739"
"Methylibium_sp_60738","60738"
"Burkholderia_zhejiangensis_53847","53847"
"Neorhizobium_galegae_58347","58347"
"Neorhizobium_galegae_58346","58346"
"Endozoicomonas_montiporae_58345","58345"
"Methylophaga_aminisulfidivorans_58344","58344"
"Bacteroides_sartorii_54642","54642"
"Paenibacillus_odorifer_54315","54315"
"Leptolyngbya_sp_58341","58341"
"Geitlerinema_sp_58340","58340"
"Sporolactobacillus_inulinus_58475","58475"
"Haemophilus_haemolyticus_58349","58349"
"Haemophilus_haemolyticus_58348","58348"
"Hyalangium_minutum_34848","34848"
"Mycobacterium_simiae_59698","59698"
"Bacteroides_paurosaccharolyticus_59699","59699"
"Eubacterium_plexicaudatum_59692","59692"
"Bacteroides_acidifaciens_59693","59693"
"Lachnospiraceae_bacterium_59690","59690"
"Lactobacillus_murinus_59691","59691"
"Anaerotruncus_sp_59696","59696"
"Halyomorpha_halys_59697","59697"
"Prevotella_enoeca_59694","59694"
"Prevotella_shahii_59695","59695"
"Alicycliphilus_sp_59436","59436"
"Pseudochrobactrum_sp_59437","59437"
"Anaerovibrio_sp_59434","59434"
"Ruminobacter_sp_59435","59435"
"Alicyclobacillus_hesperidum_59432","59432"
"Chamaesiphon_minutus_59345","59345"
"Cyanobacterium_PCC_59346","59346"
"Crinalium_epipsammum_59347","59347"
"Fischerella_sp_59348","59348"
"Fischerella_sp_59349","59349"
"Bacteriovorax_sp_59438","59438"
"Bacteriovorax_sp_59439","59439"
"Desulfovibrio_desulfuricans_55193","55193"
"Prevotella_bivia_55194","55194"
"Salinivibrio_sp_55197","55197"
"Streptococcus_urinalis_50015","50015"
"Enterobacter_sp_61453","61453"
"Erythrobacter_litoralis_61452","61452"
"Geobacter_lovleyi_61451","61451"
"Leeuwenhoekiella_blandensis_61450","61450"
"Streptococcus_mitis_61109","61109"
"Streptococcus_mitis_61108","61108"
"Terriglobus_saanensis_61455","61455"
"Marinomonas_sp_61454","61454"
"Streptococcus_mitis_61105","61105"
"Streptococcus_mitis_61104","61104"
"Streptococcus_mitis_61107","61107"
"Parvibaculum_lavamentivorans_61458","61458"
"Acidobacteriaceae_bacterium_61101","61101"
"Nesterenkonia_alba_58954","58954"
"Novosphingobium_aromaticivorans_61103","61103"
"Collimonas_arenae_61102","61102"
"Nevskia_ramosa_58955","58955"
"Neptunomonas_japonica_58952","58952"
"Nesiotobacter_exalbescens_58953","58953"
"Nitrincola_sp_60858","60858"
"Belnapia_sp_60859","60859"
"Moraxella_caprae_58950","58950"
"Clostridium_sp_60850","60850"
"Myxosarcina_sp_60851","60851"
"Planococcus_sp_60852","60852"
"Mollicutes_bacterium_60853","60853"
"Mollicutes_bacterium_60854","60854"
"Burkholderia_sp_60855","60855"
"Aeromonas_sp_60856","60856"
"Xanthomonadaceae_bacterium_60857","60857"
"Labrenzia_sp_38957","38957"
"Serratia_sp_38958","38958"
"Mesorhizobium_loti_55991","55991"
"Corynebacterium_urealyticum_55994","55994"
"Streptomyces_fulvissimus_56755","56755"
"Trueperella_pyogenes_56752","56752"
"Bacillus_cereus_56751","56751"
"Pseudomonas_fuscovaginae_56758","56758"
"Shewanella_putrefaciens_56759","56759"
"Rikenellaceae_bacterium_60508","60508"
"Prevotella_sp_60509","60509"
"Mannheimia_varigena_60506","60506"
"Zobellia_uliginosa_60507","60507"
"Magnetospirillum_gryphiswaldense_60504","60504"
"Haemophilus_parahaemolyticus_60505","60505"
"Xenorhabdus_sp_60502","60502"
"Afipia_sp_60503","60503"
"Xenorhabdus_cabanillasii_60500","60500"
"Xenorhabdus_szentirmaii_60501","60501"
"Aeromonas_media_57598","57598"
"Aeromonas_salmonicida_57597","57597"
"Bacillus_cereus_57595","57595"
"Phaeobacter_gallaeciensis_57593","57593"
"Vibrio_owensii_57591","57591"
"Oribacterium_sp_57590","57590"
"Leminorella_grimontii_45169","45169"
"SAR406_cluster_45166","45166"
"Edwardsiella_ictaluri_45160","45160"
"Halomonas_jeotgali_59737","59737"
"Mycobacterium_xenopi_54811","54811"
"Kocuria_polaris_54814","54814"
"Clostridium_hydrogeniformans_58758","58758"
"Clostridium_litorale_58759","58759"
"Chryseobacterium_palustre_58754","58754"
"Clostridiisalibacter_paucivorans_58755","58755"
"Clostridium_akagii_58756","58756"
"Clostridium_aminophilum_58757","58757"
"Chitiniphilus_shinanonensis_58750","58750"
"Chryseobacterium_caeni_58751","58751"
"Chryseobacterium_daeguense_58752","58752"
"Chryseobacterium_gregarium_58753","58753"
"Streptomyces_bicolor_33824","33824"
"Syntrophobotulus_glycolicus_62016","62016"
"Aeromonas_sobria_62017","62017"
"Desulfovibrio_sp_62014","62014"
"Corynebacterium_kroppenstedtii_62015","62015"
"Desulfovibrio_termitidis_62012","62012"
"Thermaerobacter_marianensis_62013","62013"
"Synechococcus_sp_62010","62010"
"Pseudomonas_stutzeri_62011","62011"
"Desulfosporosinus_acidiphilus_62018","62018"
"Rhodomicrobium_vannielii_62019","62019"
"Listeria_ivanovii_50480","50480"
"Chelonobacter_oris_61664","61664"
"Rheinheimera_sp_61665","61665"
"Vibrio_mytili_61666","61666"
"Unidentified_eubacterium_61667","61667"
"Citreicella_sp_61660","61660"
"Haliangium_ochraceum_61661","61661"
"Eggerthella_sp_61662","61662"
"Spirosoma_linguale_61663","61663"
"Arcobacter_sp_55051","55051"
"Caulobacter_segnis_61668","61668"
"Acetivibrio_cellulolyticus_61669","61669"
"Dyadobacter_fermentans_61592","61592"
"Slackia_heliotrinireducens_61593","61593"
"Thermomonospora_curvata_61590","61590"
"Beutenbergia_cavernae_61591","61591"
"Bacteroides_intestinalis_61596","61596"
"Proteus_penneri_61597","61597"
"Jonesia_denitrificans_61594","61594"
"Helicobacter_magdeburgensis_61595","61595"
"Nitratireductor_basaltis_61598","61598"
"Nitrosococcus_halophilus_61599","61599"
"Prevotella_denticola_56507","56507"
"Burkholderia_graminis_56506","56506"
"Geobacillus_subterraneus_56504","56504"
"Arcobacter_nitrofigilis_61840","61840"
"Ilyobacter_polytropus_61841","61841"
"Aminobacterium_colombiense_61842","61842"
"Asticcacaulis_excentricus_61843","61843"
"Desulfovibrio_magneticus_61844","61844"
"Spirochaeta_smaragdinae_61845","61845"
"Francisella_sp_61846","61846"
"Acetohalobium_arabaticum_61847","61847"
"Bacillus_gaemokensis_61848","61848"
"Bacillus_manliponensis_61849","61849"
"Dickeya_solani_45571","45571"
"Afipia_broomeae_57107","57107"
"Sinorhizobium_medicae_53134","53134"
"Prochlorococcus_sp_53137","53137"
"Pseudomonas_oleovorans_57108","57108"
"Agrobacterium_rhizogenes_57109","57109"
"Rhodococcus_fascians_57101","57101"
"Enterobacteriaceae_bacterium_58100","58100"
"Massilia_alkalitolerans_58103","58103"
"Pseudomonas_poae_54483","54483"
"Vibrio_vulnificus_58105","58105"
"Streptococcus_suis_58107","58107"
"Caulobacter_henricii_54487","54487"
